,Same Community
graph_3_1_nodes_113_125,0
graph_2_2_nodes_19_49,0
graph_3_4_nodes_72_93,0
graph_3_5_nodes_109_193,0
graph_2_1_nodes_128_136,0
graph_2_1_nodes_63_118,0
graph_1_1_nodes_66_116,0
graph_4_1_nodes_28_173,0
graph_3_3_nodes_71_116,0
graph_2_5_nodes_56_98,0
graph_3_3_nodes_80_163,0
graph_4_2_nodes_23_38,0
graph_2_5_nodes_63_78,0
graph_2_2_nodes_168_180,0
graph_2_5_nodes_26_36,0
graph_4_5_nodes_35_132,0
graph_2_3_nodes_34_145,0
graph_3_4_nodes_59_193,0
graph_4_1_nodes_16_149,0
graph_2_3_nodes_39_157,0
graph_4_4_nodes_53_117,0
graph_4_4_nodes_47_72,0
graph_1_2_nodes_89_155,0
graph_3_3_nodes_169_195,0
graph_2_3_nodes_25_114,0
graph_2_2_nodes_74_128,0
graph_4_2_nodes_100_177,0
graph_1_5_nodes_39_143,0
graph_2_5_nodes_42_167,0
graph_1_3_nodes_122_131,0
graph_3_3_nodes_3_31,0
graph_1_3_nodes_13_199,0
graph_2_1_nodes_102_116,0
graph_1_5_nodes_116_182,0
graph_4_2_nodes_143_158,0
graph_3_2_nodes_65_136,0
graph_2_2_nodes_52_98,0
graph_4_5_nodes_111_114,0
graph_3_5_nodes_7_90,0
graph_4_2_nodes_77_171,0
graph_3_1_nodes_36_169,0
graph_3_3_nodes_128_161,1
graph_2_1_nodes_88_182,0
graph_1_2_nodes_77_94,0
graph_2_1_nodes_164_190,0
graph_1_4_nodes_86_174,0
graph_3_5_nodes_8_128,0
graph_2_4_nodes_19_125,0
graph_2_2_nodes_86_167,0
graph_2_1_nodes_87_190,0
graph_3_2_nodes_30_68,0
graph_3_4_nodes_54_148,0
graph_1_1_nodes_4_188,0
graph_2_4_nodes_121_146,0
graph_2_3_nodes_51_104,0
graph_1_2_nodes_54_182,0
graph_4_5_nodes_150_188,0
graph_2_5_nodes_140_193,0
graph_2_5_nodes_46_194,0
graph_1_2_nodes_85_106,0
graph_4_2_nodes_80_118,0
graph_1_1_nodes_29_63,0
graph_4_2_nodes_83_127,0
graph_1_3_nodes_82_148,0
graph_3_1_nodes_24_120,1
graph_4_2_nodes_52_67,0
graph_1_5_nodes_15_48,1
graph_4_2_nodes_140_169,0
graph_1_2_nodes_12_83,0
graph_2_5_nodes_17_98,0
graph_4_5_nodes_47_99,0
graph_4_1_nodes_33_149,0
graph_3_3_nodes_15_69,0
graph_1_3_nodes_151_167,0
graph_1_2_nodes_67_127,0
graph_1_4_nodes_191_196,0
graph_1_1_nodes_110_112,0
graph_2_1_nodes_162_191,0
graph_1_2_nodes_77_172,0
graph_3_5_nodes_7_133,1
graph_2_2_nodes_62_103,0
graph_2_5_nodes_114_124,0
graph_3_5_nodes_92_146,0
graph_2_1_nodes_9_43,0
graph_4_4_nodes_7_39,0
graph_1_3_nodes_84_184,0
graph_1_5_nodes_187_191,1
graph_4_1_nodes_154_167,0
graph_1_3_nodes_83_100,0
graph_4_3_nodes_4_69,0
graph_1_4_nodes_61_88,0
graph_1_5_nodes_8_188,0
graph_2_1_nodes_77_94,0
graph_4_4_nodes_142_162,0
graph_4_3_nodes_54_113,0
graph_3_1_nodes_81_94,0
graph_1_5_nodes_66_137,0
graph_4_1_nodes_19_24,0
graph_4_5_nodes_85_151,0
graph_3_4_nodes_94_185,0
graph_4_4_nodes_136_139,0
graph_1_3_nodes_1_128,0
graph_1_2_nodes_119_184,0
graph_1_4_nodes_109_195,0
graph_4_2_nodes_26_153,0
graph_3_5_nodes_127_135,0
graph_1_4_nodes_57_114,0
graph_4_3_nodes_93_170,0
graph_2_5_nodes_50_143,0
graph_3_2_nodes_173_188,0
graph_4_3_nodes_194_199,0
graph_1_5_nodes_140_193,0
graph_1_2_nodes_7_151,0
graph_1_3_nodes_81_179,0
graph_3_2_nodes_47_163,0
graph_3_3_nodes_26_181,0
graph_2_5_nodes_60_170,0
graph_2_4_nodes_10_51,0
graph_4_2_nodes_13_130,0
graph_4_2_nodes_129_193,0
graph_1_5_nodes_165_174,0
graph_1_4_nodes_108_188,0
graph_4_4_nodes_42_112,0
graph_1_5_nodes_28_85,0
graph_1_2_nodes_31_67,0
graph_2_1_nodes_96_186,0
graph_2_5_nodes_68_125,0
graph_4_2_nodes_148_176,0
graph_3_3_nodes_117_158,0
graph_3_1_nodes_52_62,0
graph_2_2_nodes_60_114,0
graph_4_4_nodes_18_25,0
graph_1_4_nodes_92_197,0
graph_1_3_nodes_173_198,0
graph_3_2_nodes_54_92,0
graph_1_5_nodes_85_178,0
graph_3_3_nodes_18_49,0
graph_3_1_nodes_43_59,0
graph_1_5_nodes_143_174,0
graph_1_3_nodes_16_61,0
graph_3_2_nodes_20_192,1
graph_3_3_nodes_25_79,0
graph_4_4_nodes_97_181,0
graph_4_4_nodes_33_183,0
graph_3_5_nodes_116_171,0
graph_3_5_nodes_13_159,0
graph_4_4_nodes_101_131,0
graph_2_5_nodes_34_48,1
graph_4_1_nodes_13_25,1
graph_3_5_nodes_93_155,0
graph_2_1_nodes_30_107,0
graph_3_4_nodes_32_173,0
graph_4_5_nodes_47_136,0
graph_3_1_nodes_72_193,0
graph_4_4_nodes_130_179,0
graph_1_3_nodes_29_118,0
graph_3_4_nodes_23_24,1
graph_4_5_nodes_52_96,0
graph_4_4_nodes_27_30,0
graph_1_3_nodes_4_191,0
graph_3_1_nodes_138_186,0
graph_3_2_nodes_130_154,0
graph_1_5_nodes_157_175,0
graph_1_3_nodes_8_190,0
graph_3_4_nodes_113_138,0
graph_3_2_nodes_44_183,0
graph_2_5_nodes_101_191,0
graph_1_1_nodes_61_108,0
graph_3_1_nodes_89_108,0
graph_4_2_nodes_8_76,0
graph_4_2_nodes_1_179,0
graph_1_3_nodes_56_189,0
graph_4_3_nodes_94_178,1
graph_4_1_nodes_12_121,0
graph_3_5_nodes_7_171,0
graph_4_2_nodes_58_165,1
graph_4_4_nodes_23_116,0
graph_3_4_nodes_136_139,0
graph_1_5_nodes_128_199,0
graph_2_2_nodes_128_167,0
graph_1_3_nodes_41_101,1
graph_2_2_nodes_18_145,0
graph_2_4_nodes_63_136,0
graph_2_4_nodes_29_195,0
graph_1_3_nodes_94_141,0
graph_3_1_nodes_37_60,0
graph_2_3_nodes_35_134,0
graph_4_1_nodes_106_157,0
graph_4_2_nodes_45_174,0
graph_2_4_nodes_3_130,0
graph_4_2_nodes_38_73,0
graph_1_5_nodes_21_199,0
graph_2_1_nodes_15_26,0
graph_4_5_nodes_139_174,0
graph_3_1_nodes_31_76,1
graph_3_1_nodes_63_130,0
graph_2_1_nodes_30_74,1
graph_3_5_nodes_167_179,0
graph_3_1_nodes_16_155,0
graph_4_3_nodes_128_170,1
graph_4_1_nodes_160_175,0
graph_3_2_nodes_44_106,0
graph_1_2_nodes_60_71,0
graph_4_5_nodes_15_63,0
graph_3_4_nodes_64_125,0
graph_3_4_nodes_109_193,0
graph_4_5_nodes_41_151,0
graph_2_5_nodes_8_99,0
graph_2_4_nodes_14_128,0
graph_1_5_nodes_144_173,1
graph_2_5_nodes_0_195,0
graph_1_2_nodes_41_55,1
graph_3_1_nodes_29_148,0
graph_2_2_nodes_29_150,0
graph_1_4_nodes_18_67,0
graph_3_2_nodes_15_110,1
graph_2_5_nodes_11_117,0
graph_2_3_nodes_74_105,0
graph_1_1_nodes_1_17,0
graph_3_3_nodes_33_51,0
graph_1_5_nodes_106_114,0
graph_2_2_nodes_45_69,0
graph_2_3_nodes_48_147,0
graph_2_3_nodes_71_173,0
graph_1_1_nodes_67_150,1
graph_2_5_nodes_66_109,0
graph_1_5_nodes_18_135,0
graph_3_4_nodes_6_176,1
graph_4_4_nodes_68_83,1
graph_4_1_nodes_17_148,0
graph_1_4_nodes_47_78,0
graph_1_4_nodes_12_122,1
graph_2_2_nodes_109_194,0
graph_4_1_nodes_65_124,0
graph_1_5_nodes_88_172,0
graph_1_1_nodes_35_103,0
graph_3_4_nodes_24_98,0
graph_2_3_nodes_4_163,0
graph_2_2_nodes_7_61,0
graph_2_4_nodes_12_162,0
graph_3_5_nodes_24_83,0
graph_3_2_nodes_17_19,0
graph_1_3_nodes_126_145,0
graph_4_3_nodes_20_198,0
graph_1_2_nodes_62_175,0
graph_2_2_nodes_11_143,0
graph_3_5_nodes_113_115,0
graph_1_4_nodes_0_74,0
graph_1_1_nodes_154_195,0
graph_3_4_nodes_88_148,0
graph_3_4_nodes_15_61,0
graph_3_2_nodes_16_83,1
graph_2_5_nodes_9_89,1
graph_3_2_nodes_58_83,0
graph_2_2_nodes_132_171,0
graph_3_1_nodes_150_180,0
graph_1_1_nodes_7_121,0
graph_3_3_nodes_119_156,0
graph_2_2_nodes_88_104,0
graph_4_5_nodes_32_104,0
graph_4_4_nodes_47_191,0
graph_2_2_nodes_157_184,0
graph_1_3_nodes_152_165,0
graph_2_5_nodes_17_23,0
graph_2_4_nodes_0_151,1
graph_2_5_nodes_136_156,0
graph_3_1_nodes_7_97,0
graph_4_1_nodes_50_94,0
graph_1_2_nodes_25_98,0
graph_2_5_nodes_19_126,0
graph_2_1_nodes_42_43,0
graph_1_3_nodes_94_104,1
graph_1_2_nodes_44_168,0
graph_1_4_nodes_39_67,0
graph_3_2_nodes_10_166,0
graph_4_3_nodes_144_187,0
graph_2_3_nodes_84_193,0
graph_3_1_nodes_49_77,0
graph_3_3_nodes_150_152,0
graph_4_2_nodes_81_191,0
graph_4_4_nodes_69_78,0
graph_3_2_nodes_9_112,0
graph_4_2_nodes_1_154,0
graph_2_2_nodes_149_150,0
graph_3_4_nodes_22_132,0
graph_1_4_nodes_139_148,0
graph_2_2_nodes_127_173,0
graph_3_2_nodes_25_179,0
graph_2_1_nodes_150_170,0
graph_1_4_nodes_44_63,0
graph_3_4_nodes_137_161,0
graph_4_3_nodes_34_43,0
graph_4_5_nodes_1_180,0
graph_3_4_nodes_43_182,0
graph_2_1_nodes_167_191,1
graph_1_5_nodes_25_75,0
graph_4_5_nodes_44_171,0
graph_4_3_nodes_51_189,0
graph_4_5_nodes_1_66,0
graph_4_5_nodes_187_194,0
graph_1_1_nodes_198_199,0
graph_1_5_nodes_113_194,0
graph_1_2_nodes_3_85,0
graph_3_3_nodes_57_97,0
graph_3_2_nodes_142_196,0
graph_3_3_nodes_110_116,0
graph_3_2_nodes_36_189,0
graph_2_4_nodes_39_136,0
graph_2_3_nodes_15_129,0
graph_1_2_nodes_18_194,0
graph_4_1_nodes_76_113,0
graph_3_4_nodes_137_138,0
graph_3_3_nodes_73_150,0
graph_2_1_nodes_96_162,0
graph_2_5_nodes_108_175,0
graph_3_2_nodes_57_135,1
graph_1_1_nodes_40_43,0
graph_1_4_nodes_103_122,0
graph_4_2_nodes_101_108,0
graph_4_2_nodes_113_131,1
graph_1_4_nodes_72_150,0
graph_1_2_nodes_111_198,0
graph_3_1_nodes_64_144,0
graph_3_5_nodes_25_144,0
graph_2_4_nodes_36_199,0
graph_4_2_nodes_106_168,0
graph_1_3_nodes_32_45,0
graph_1_5_nodes_54_115,1
graph_4_4_nodes_31_60,0
graph_1_1_nodes_26_87,0
graph_2_4_nodes_101_148,1
graph_1_4_nodes_46_157,0
graph_2_1_nodes_178_188,1
graph_2_2_nodes_74_187,0
graph_1_5_nodes_174_193,0
graph_4_5_nodes_109_184,0
graph_3_5_nodes_83_196,0
graph_3_1_nodes_72_156,0
graph_4_3_nodes_7_32,0
graph_3_2_nodes_66_94,0
graph_2_1_nodes_92_126,0
graph_4_3_nodes_21_170,0
graph_3_3_nodes_182_196,0
graph_1_4_nodes_52_177,0
graph_4_2_nodes_6_65,0
graph_4_5_nodes_44_127,0
graph_2_5_nodes_59_74,0
graph_4_2_nodes_82_194,0
graph_3_5_nodes_146_157,0
graph_2_1_nodes_48_121,0
graph_2_4_nodes_15_199,0
graph_3_5_nodes_136_178,0
graph_3_2_nodes_70_98,0
graph_4_5_nodes_103_197,0
graph_2_5_nodes_109_122,1
graph_1_3_nodes_29_100,1
graph_2_2_nodes_120_152,1
graph_4_1_nodes_63_73,0
graph_4_1_nodes_61_123,0
graph_2_4_nodes_67_176,0
graph_2_4_nodes_81_195,0
graph_4_2_nodes_45_61,0
graph_2_1_nodes_128_184,0
graph_4_4_nodes_115_187,0
graph_3_5_nodes_28_73,0
graph_3_5_nodes_46_117,0
graph_2_2_nodes_139_182,0
graph_4_1_nodes_59_181,0
graph_4_5_nodes_48_190,0
graph_4_1_nodes_36_166,0
graph_4_4_nodes_26_98,0
graph_4_4_nodes_91_105,0
graph_1_3_nodes_12_110,0
graph_1_4_nodes_70_80,0
graph_1_4_nodes_10_69,0
graph_3_2_nodes_114_159,1
graph_4_4_nodes_62_152,0
graph_4_1_nodes_84_197,0
graph_3_1_nodes_106_155,0
graph_1_2_nodes_137_159,0
graph_2_5_nodes_66_157,0
graph_2_4_nodes_139_199,0
graph_4_2_nodes_1_31,0
graph_1_1_nodes_5_105,0
graph_4_3_nodes_67_163,0
graph_2_4_nodes_89_93,1
graph_4_5_nodes_29_39,0
graph_3_4_nodes_13_72,0
graph_4_2_nodes_105_150,0
graph_3_2_nodes_124_183,0
graph_1_2_nodes_120_127,0
graph_3_4_nodes_121_137,0
graph_1_3_nodes_139_196,0
graph_2_4_nodes_70_159,0
graph_2_5_nodes_5_196,0
graph_3_2_nodes_37_115,0
graph_3_3_nodes_76_94,0
graph_2_5_nodes_17_161,0
graph_4_4_nodes_107_153,0
graph_4_3_nodes_15_36,0
graph_4_4_nodes_47_174,0
graph_1_3_nodes_79_156,0
graph_3_1_nodes_0_8,1
graph_2_2_nodes_44_177,1
graph_1_5_nodes_64_113,0
graph_2_4_nodes_59_189,1
graph_1_4_nodes_53_148,1
graph_2_2_nodes_55_146,1
graph_3_2_nodes_125_164,1
graph_4_3_nodes_99_154,0
graph_2_5_nodes_61_142,1
graph_4_5_nodes_96_125,0
graph_4_4_nodes_166_170,0
graph_1_1_nodes_77_141,0
graph_3_1_nodes_29_110,0
graph_4_2_nodes_23_109,1
graph_1_5_nodes_82_176,0
graph_4_5_nodes_32_91,0
graph_3_4_nodes_108_172,0
graph_4_2_nodes_107_162,0
graph_1_5_nodes_76_158,0
graph_4_4_nodes_10_60,0
graph_1_1_nodes_125_186,0
graph_2_4_nodes_19_138,0
graph_2_3_nodes_29_102,0
graph_1_1_nodes_162_179,0
graph_1_1_nodes_0_178,0
graph_2_5_nodes_94_157,1
graph_2_4_nodes_72_129,0
graph_4_3_nodes_110_141,0
graph_1_2_nodes_24_70,0
graph_4_5_nodes_7_125,0
graph_3_5_nodes_87_92,0
graph_2_2_nodes_28_153,1
graph_2_4_nodes_19_50,0
graph_1_4_nodes_60_82,1
graph_1_3_nodes_52_102,1
graph_2_2_nodes_48_190,0
graph_3_2_nodes_12_76,0
graph_2_4_nodes_16_77,0
graph_4_2_nodes_100_132,0
graph_4_1_nodes_74_199,0
graph_1_4_nodes_92_136,0
graph_3_3_nodes_183_189,0
graph_4_1_nodes_27_45,0
graph_3_2_nodes_56_107,0
graph_3_3_nodes_10_66,0
graph_3_2_nodes_44_178,1
graph_3_3_nodes_124_145,0
graph_2_4_nodes_1_32,0
graph_2_1_nodes_144_145,0
graph_2_5_nodes_30_34,0
graph_2_4_nodes_61_83,0
graph_4_4_nodes_11_19,1
graph_2_4_nodes_2_118,0
graph_1_3_nodes_66_78,0
graph_4_1_nodes_98_158,1
graph_1_5_nodes_130_181,0
graph_3_2_nodes_73_143,0
graph_1_5_nodes_1_182,0
graph_4_3_nodes_6_20,0
graph_2_1_nodes_1_90,0
graph_3_1_nodes_30_101,1
graph_2_1_nodes_69_87,0
graph_3_5_nodes_34_106,0
graph_1_2_nodes_100_143,0
graph_1_3_nodes_4_20,0
graph_1_3_nodes_46_93,0
graph_3_3_nodes_36_129,0
graph_3_3_nodes_39_56,1
graph_2_4_nodes_71_144,0
graph_3_3_nodes_39_70,0
graph_4_4_nodes_84_137,1
graph_2_1_nodes_53_194,0
graph_3_2_nodes_195_197,0
graph_1_4_nodes_85_196,0
graph_4_2_nodes_69_197,0
graph_2_5_nodes_19_60,1
graph_4_2_nodes_169_177,0
graph_1_4_nodes_32_39,0
graph_3_3_nodes_72_104,0
graph_1_5_nodes_80_175,0
graph_3_5_nodes_66_89,1
graph_4_3_nodes_18_108,0
graph_4_3_nodes_27_103,0
graph_4_3_nodes_38_187,0
graph_4_4_nodes_26_100,0
graph_3_3_nodes_86_160,1
graph_2_1_nodes_124_169,0
graph_2_2_nodes_47_189,0
graph_3_2_nodes_38_163,0
graph_3_2_nodes_61_165,0
graph_4_1_nodes_80_121,0
graph_1_3_nodes_131_184,0
graph_1_4_nodes_102_178,0
graph_1_1_nodes_103_173,0
graph_3_5_nodes_58_103,0
graph_1_2_nodes_72_179,0
graph_1_2_nodes_136_153,0
graph_4_5_nodes_51_185,0
graph_4_1_nodes_173_184,0
graph_1_5_nodes_73_119,0
graph_2_4_nodes_106_141,0
graph_1_2_nodes_45_95,0
graph_3_4_nodes_108_112,0
graph_2_4_nodes_71_113,0
graph_2_2_nodes_49_178,0
graph_1_5_nodes_88_147,0
graph_4_4_nodes_3_93,0
graph_2_3_nodes_86_174,0
graph_4_3_nodes_164_186,0
graph_4_4_nodes_72_118,0
graph_1_4_nodes_31_173,0
graph_1_3_nodes_0_131,1
graph_2_2_nodes_115_137,0
graph_1_5_nodes_48_187,0
graph_3_5_nodes_55_151,0
graph_4_2_nodes_12_144,0
graph_3_3_nodes_107_126,0
graph_4_5_nodes_117_196,0
graph_2_5_nodes_119_156,0
graph_4_3_nodes_127_141,0
graph_3_5_nodes_122_129,0
graph_2_3_nodes_133_136,1
graph_3_3_nodes_16_70,0
graph_3_5_nodes_52_130,0
graph_4_4_nodes_101_132,0
graph_3_1_nodes_45_150,0
graph_2_1_nodes_99_180,0
graph_2_5_nodes_26_71,0
graph_2_2_nodes_87_89,1
graph_1_3_nodes_16_40,1
graph_3_3_nodes_122_152,0
graph_3_1_nodes_119_157,0
graph_3_1_nodes_25_40,0
graph_2_2_nodes_6_99,0
graph_3_4_nodes_127_198,0
graph_2_5_nodes_57_151,0
graph_4_5_nodes_33_150,0
graph_3_2_nodes_59_85,0
graph_3_3_nodes_83_156,1
graph_2_2_nodes_17_72,0
graph_4_5_nodes_113_176,0
graph_2_4_nodes_47_97,0
graph_3_4_nodes_21_194,0
graph_2_5_nodes_43_160,0
graph_1_5_nodes_11_76,0
graph_2_2_nodes_69_104,0
graph_2_1_nodes_10_154,0
graph_3_1_nodes_50_157,0
graph_2_5_nodes_0_187,1
graph_3_3_nodes_118_196,0
graph_2_3_nodes_73_135,0
graph_3_1_nodes_69_106,0
graph_2_1_nodes_188_190,0
graph_3_2_nodes_74_185,0
graph_2_3_nodes_68_86,0
graph_2_5_nodes_65_76,0
graph_4_5_nodes_65_198,0
graph_1_5_nodes_34_60,0
graph_4_3_nodes_48_78,0
graph_2_3_nodes_14_37,0
graph_3_2_nodes_66_112,1
graph_4_2_nodes_2_75,0
graph_2_2_nodes_37_127,0
graph_4_5_nodes_83_173,0
graph_4_1_nodes_130_164,0
graph_1_1_nodes_113_146,0
graph_3_1_nodes_97_144,0
graph_3_5_nodes_74_112,0
graph_1_4_nodes_35_109,1
graph_3_1_nodes_47_153,0
graph_4_5_nodes_126_140,0
graph_1_5_nodes_115_194,0
graph_3_5_nodes_2_51,0
graph_3_5_nodes_22_172,0
graph_2_5_nodes_72_105,1
graph_1_2_nodes_165_174,1
graph_4_1_nodes_37_87,0
graph_3_2_nodes_29_172,1
graph_1_4_nodes_29_77,0
graph_4_4_nodes_36_94,0
graph_2_3_nodes_40_192,0
graph_1_5_nodes_0_71,0
graph_4_3_nodes_165_191,0
graph_3_4_nodes_104_130,0
graph_1_3_nodes_8_187,0
graph_1_2_nodes_35_44,0
graph_3_5_nodes_30_47,0
graph_3_3_nodes_188_197,1
graph_4_3_nodes_32_81,0
graph_2_4_nodes_3_87,0
graph_4_1_nodes_108_141,0
graph_1_3_nodes_19_93,0
graph_4_3_nodes_65_101,0
graph_3_3_nodes_15_171,0
graph_4_4_nodes_43_145,0
graph_3_3_nodes_104_195,0
graph_3_1_nodes_34_70,0
graph_2_4_nodes_161_189,0
graph_1_4_nodes_90_146,0
graph_3_3_nodes_63_74,0
graph_3_2_nodes_19_41,0
graph_1_3_nodes_51_198,0
graph_2_4_nodes_40_117,0
graph_3_5_nodes_82_125,0
graph_1_2_nodes_86_185,1
graph_2_3_nodes_98_171,0
graph_4_3_nodes_103_177,0
graph_3_2_nodes_31_87,0
graph_1_2_nodes_150_185,0
graph_4_3_nodes_133_157,1
graph_4_4_nodes_160_177,0
graph_2_4_nodes_81_85,0
graph_4_4_nodes_48_117,1
graph_2_1_nodes_73_84,0
graph_2_2_nodes_79_99,0
graph_1_3_nodes_13_86,0
graph_1_1_nodes_40_101,0
graph_4_2_nodes_61_99,0
graph_2_5_nodes_64_110,0
graph_3_2_nodes_98_99,0
graph_2_5_nodes_165_167,0
graph_4_2_nodes_69_96,0
graph_4_3_nodes_37_189,0
graph_4_3_nodes_15_100,0
graph_1_5_nodes_4_194,0
graph_1_1_nodes_139_199,0
graph_1_4_nodes_72_76,0
graph_3_4_nodes_100_140,0
graph_1_5_nodes_7_139,0
graph_3_3_nodes_55_57,0
graph_1_4_nodes_128_129,0
graph_4_1_nodes_1_153,0
graph_3_3_nodes_68_102,0
graph_3_3_nodes_10_160,0
graph_1_2_nodes_7_54,0
graph_1_2_nodes_67_179,0
graph_2_4_nodes_77_98,1
graph_2_1_nodes_41_144,0
graph_2_2_nodes_29_67,0
graph_4_2_nodes_2_186,0
graph_4_1_nodes_79_95,0
graph_1_1_nodes_2_82,0
graph_1_4_nodes_62_192,0
graph_1_3_nodes_49_104,0
graph_4_1_nodes_53_62,0
graph_2_4_nodes_29_149,0
graph_4_2_nodes_88_182,0
graph_3_5_nodes_0_120,0
graph_1_5_nodes_46_90,0
graph_2_2_nodes_15_65,0
graph_4_5_nodes_5_91,0
graph_2_1_nodes_99_151,1
graph_4_1_nodes_45_55,0
graph_3_1_nodes_87_160,0
graph_4_2_nodes_146_172,0
graph_2_3_nodes_100_133,0
graph_3_2_nodes_48_138,0
graph_1_5_nodes_29_153,0
graph_3_3_nodes_55_63,0
graph_3_5_nodes_5_91,1
graph_3_2_nodes_53_151,0
graph_2_4_nodes_102_156,0
graph_4_3_nodes_6_87,0
graph_1_3_nodes_32_180,0
graph_2_1_nodes_62_125,0
graph_1_3_nodes_24_164,0
graph_3_1_nodes_17_145,0
graph_3_5_nodes_18_46,0
graph_3_3_nodes_49_91,0
graph_1_5_nodes_17_139,1
graph_1_3_nodes_52_187,0
graph_3_3_nodes_71_139,0
graph_3_2_nodes_37_181,0
graph_3_3_nodes_98_195,1
graph_3_3_nodes_135_144,0
graph_2_3_nodes_137_154,0
graph_1_5_nodes_115_166,0
graph_1_2_nodes_95_129,1
graph_2_4_nodes_99_193,0
graph_4_2_nodes_26_45,1
graph_2_1_nodes_83_192,0
graph_4_5_nodes_63_90,0
graph_3_1_nodes_13_82,0
graph_1_5_nodes_89_99,0
graph_2_4_nodes_68_110,0
graph_1_4_nodes_20_48,1
graph_3_1_nodes_1_25,0
graph_3_1_nodes_24_141,0
graph_4_2_nodes_83_149,1
graph_2_1_nodes_108_182,0
graph_2_1_nodes_14_199,0
graph_2_3_nodes_83_104,0
graph_3_4_nodes_167_191,0
graph_3_2_nodes_17_56,0
graph_2_3_nodes_27_145,1
graph_1_5_nodes_94_135,0
graph_2_4_nodes_38_54,0
graph_3_1_nodes_126_153,0
graph_1_2_nodes_72_73,0
graph_2_2_nodes_58_121,0
graph_4_1_nodes_14_187,0
graph_1_2_nodes_154_182,0
graph_1_3_nodes_154_175,0
graph_3_3_nodes_24_189,0
graph_3_2_nodes_2_63,0
graph_2_4_nodes_30_112,0
graph_1_5_nodes_73_183,0
graph_3_5_nodes_1_12,0
graph_2_3_nodes_27_186,0
graph_3_1_nodes_50_160,0
graph_4_2_nodes_51_95,0
graph_2_4_nodes_55_125,0
graph_3_2_nodes_170_177,0
graph_3_3_nodes_102_123,0
graph_4_3_nodes_142_192,0
graph_2_1_nodes_24_137,0
graph_1_5_nodes_64_99,0
graph_4_3_nodes_63_87,0
graph_1_3_nodes_89_113,0
graph_4_1_nodes_24_143,0
graph_2_3_nodes_40_126,0
graph_1_3_nodes_101_159,0
graph_3_3_nodes_100_127,0
graph_1_3_nodes_145_172,0
graph_4_5_nodes_13_120,0
graph_3_2_nodes_96_106,1
graph_2_2_nodes_64_118,0
graph_2_3_nodes_76_141,0
graph_2_2_nodes_11_18,0
graph_1_4_nodes_84_153,1
graph_2_1_nodes_63_165,0
graph_2_4_nodes_45_159,0
graph_4_5_nodes_18_103,0
graph_2_4_nodes_23_115,0
graph_2_2_nodes_33_77,0
graph_3_2_nodes_19_61,0
graph_2_3_nodes_38_76,0
graph_4_2_nodes_166_169,0
graph_4_4_nodes_12_146,0
graph_2_4_nodes_112_195,0
graph_1_1_nodes_67_91,0
graph_3_5_nodes_61_92,1
graph_1_2_nodes_16_193,0
graph_2_5_nodes_63_116,0
graph_1_1_nodes_80_155,0
graph_3_4_nodes_25_86,0
graph_4_4_nodes_5_30,0
graph_4_3_nodes_2_185,0
graph_2_3_nodes_13_70,0
graph_1_2_nodes_17_36,0
graph_3_2_nodes_107_185,0
graph_3_5_nodes_59_84,0
graph_1_3_nodes_19_78,0
graph_3_5_nodes_20_183,0
graph_2_4_nodes_80_129,1
graph_1_3_nodes_99_161,0
graph_2_1_nodes_80_95,0
graph_2_2_nodes_11_153,0
graph_4_4_nodes_16_184,0
graph_3_5_nodes_55_82,0
graph_3_1_nodes_34_143,0
graph_1_2_nodes_1_109,0
graph_4_1_nodes_65_79,0
graph_3_5_nodes_22_39,0
graph_4_2_nodes_87_162,0
graph_2_1_nodes_113_142,0
graph_3_2_nodes_139_180,0
graph_3_4_nodes_59_97,0
graph_3_3_nodes_108_175,0
graph_2_5_nodes_92_97,0
graph_3_2_nodes_7_18,0
graph_1_5_nodes_92_148,0
graph_3_4_nodes_144_152,0
graph_3_3_nodes_9_154,0
graph_1_5_nodes_58_168,1
graph_2_3_nodes_4_128,0
graph_4_4_nodes_26_120,0
graph_1_5_nodes_124_182,0
graph_2_2_nodes_96_193,0
graph_1_5_nodes_5_180,0
graph_1_1_nodes_57_140,0
graph_2_3_nodes_37_52,0
graph_4_5_nodes_73_88,0
graph_4_4_nodes_52_53,0
graph_3_2_nodes_7_122,1
graph_2_4_nodes_72_181,0
graph_4_5_nodes_134_141,0
graph_4_1_nodes_18_20,0
graph_1_1_nodes_18_122,1
graph_2_5_nodes_7_109,0
graph_4_1_nodes_117_133,0
graph_4_1_nodes_14_105,0
graph_1_4_nodes_67_109,0
graph_4_3_nodes_40_137,1
graph_3_2_nodes_3_98,1
graph_2_5_nodes_130_164,0
graph_2_2_nodes_77_175,0
graph_1_1_nodes_22_165,0
graph_4_5_nodes_15_173,0
graph_3_1_nodes_33_101,0
graph_4_5_nodes_6_184,0
graph_1_4_nodes_41_82,0
graph_3_1_nodes_100_117,0
graph_2_2_nodes_7_59,0
graph_3_5_nodes_35_198,0
graph_3_1_nodes_101_189,1
graph_4_3_nodes_61_189,0
graph_1_1_nodes_78_121,0
graph_2_5_nodes_15_114,0
graph_1_1_nodes_149_194,0
graph_3_5_nodes_149_188,0
graph_3_5_nodes_71_88,0
graph_1_5_nodes_140_168,0
graph_3_3_nodes_77_149,0
graph_2_4_nodes_99_123,0
graph_3_4_nodes_56_73,0
graph_3_3_nodes_163_175,0
graph_4_5_nodes_4_149,0
graph_3_2_nodes_2_173,0
graph_4_1_nodes_24_158,0
graph_3_3_nodes_32_41,1
