,Betweenness_A,Closeness_A,Clustering_A,Conductance_A,Cut Ratio_A,Degree_A,E In_A,E In Over E Out_A,E Out_A,Expansion_A,Normalised Cut_A,ODF_A,Shortest Path_A,Triangle Participation_A,Betweenness_B,Closeness_B,Clustering_B,Conductance_B,Cut Ratio_B,Degree_B,E In_B,E In Over E Out_B,E Out_B,Expansion_B,Normalised Cut_B,ODF_B,Shortest Path_B,Triangle Participation_B,Shortest Path Length,Triadic Closure,Mean Deg. on Path,Median Deg. on Path,Max Deg. on Path,Min Deg. on Path,Var of Deg. on Path
graph_4_2_nodes_20_194,0.0019675654606531533,0.37335834896810505,0.26666666666666666,0.7450459540459541,0.04365432723802797,6.0,1.442,0.22694285714285714,7.558,0.3176942743418513,0.75002740352551,0.8397777777777777,2.6783919597989962,0.005414007832889003,0.0020799576453904172,0.3454861111111111,0.0,0.8972525252525253,0.04374126173546045,5.0,0.479,0.0727047619047619,7.521,0.3005088580806717,0.9022046953146008,0.940125,2.8944723618090453,0.0013806953549097868,4,0,8.4,6.0,20,5,33.84
graph_2_3_nodes_72_100,0.002983593738389748,0.3327759197324415,0.2,0.4996666666666666,0.02236896697649871,6.0,2.002,0.501,3.998,0.18835222364973708,0.5023108544500194,0.6663333333333333,3.0050251256281406,0.0,0.007712725344618776,0.3740601503759399,0.19047619047619047,0.9994285714285714,0.02896186055052855,7.0,0.002,0.0006666666666666666,4.998,0.18238458117552944,1.0027232397955066,0.9996,2.6733668341708543,0.0,3,0,12.25,8.5,26,6,65.1875
graph_1_2_nodes_75_158,0.02078015888260293,0.3204508856682769,0.027777777777777776,0.5555555555555556,0.02890207017072187,9.0,2.0,0.4,5.0,0.18517195767195765,0.5588602482191378,0.7142857142857143,3.1206030150753774,0.0,0.008765901999449916,0.3066255778120185,0.1111111111111111,0.7777777777777778,0.04046289823901062,9.0,1.0,0.14285714285714285,7.0,0.2592407407407407,0.7823921482458068,0.875,3.2613065326633164,0.0,1,0,9.0,9.0,9,9,0.0
graph_1_4_nodes_103_144,0.00677674330690435,0.2943786982248521,0.13333333333333333,0.8,0.045454545454545456,6.0,1.0,0.125,8.0,0.3333333333333333,0.805270092226614,0.8888888888888888,3.396984924623116,0.0,0.031103707946507717,0.32892561983471075,0.15384615384615385,0.5,0.02272909090909091,13.0,2.0,0.5,4.0,0.16657333333333332,0.5026455026455027,0.6666666666666666,3.0402010050251262,0.12493,3,0,8.75,8.0,13,6,7.1875
graph_1_1_nodes_65_99,0.00994767487618797,0.3273026315789473,0.2857142857142857,0.16666666666666666,0.011904761904761904,7.0,5.0,2.5,2.0,0.0625,0.16799645390070922,0.2857142857142857,3.055276381909548,0.1875,0.010134319882188644,0.31437598736176936,0.19047619047619047,0.16666666666666666,0.011494252873563218,7.0,5.0,2.5,2.0,0.07692307692307693,0.16799645390070922,0.2857142857142857,3.1809045226130648,0.2307692307692308,3,0,7.5,7.5,8,7,0.25
graph_1_1_nodes_15_49,0.002227128951298026,0.2810734463276836,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.557788944723618,0.0,0.006770206577031291,0.30335365853658536,0.2,0.08105128205128205,0.00584928859874877,7.0,5.954,5.8389999999999995,1.046,0.04943787878787879,0.08174802854652635,0.1494285714285714,3.2964824120603016,0.18855151515151514,3,0,7.0,7.5,9,4,3.5
graph_1_4_nodes_77_170,0.005147630936017905,0.3168789808917197,0.3333333333333333,0.4,0.023528017716549856,7.0,3.0,0.75,4.0,0.1334069718852811,0.40264900662251657,0.5714285714285714,3.1557788944723617,0.0,0.00245706789852287,0.31437598736176936,0.5714285714285714,0.8181818181818182,0.05264559144118563,7.0,1.0,0.1111111111111111,9.0,0.3098939933259177,0.8241067688072297,0.9,3.1809045226130648,0.0,3,0,13.0,7.5,30,7,96.5
graph_3_5_nodes_161_169,0.003288219941914993,0.3305647840531561,0.06666666666666668,0.9990000000000001,0.02832669575778004,6.0,0.003,0.00075,4.997,0.21713846269354145,1.002294016992796,0.9994,3.0251256281407035,0.0,0.0038029322572867264,0.3579136690647482,0.06666666666666668,0.775427052479684,0.07858144009810641,6.0,2.0269999999999997,0.14556297036297036,13.972999999999999,0.6374716564474477,0.7846081404488344,0.8733125,2.7939698492462317,0.0,4,0,10.6,7.0,25,6,53.040000000000006
graph_4_3_nodes_41_150,0.010545407658791582,0.3797709923664122,0.0,0.8083543956043956,0.05070723733003262,9.0,1.3090000000000002,0.22349603174603166,8.691,0.324454159237469,0.8140751648149513,0.8691,2.6331658291457285,0.018886794323855132,0.00758671073699893,0.3658088235294117,0.07142857142857142,0.6044815184815184,0.03866680741498541,8.0,2.235,0.3368214285714285,6.765,0.31194267174112555,0.6089486908677256,0.7516666666666667,2.7336683417085426,7.142857142857142e-05,3,0,10.5,10.0,14,8,5.25
graph_4_4_nodes_150_167,0.010461733636501665,0.3644688644688645,0.03571428571428571,0.6180864135864136,0.04029309933659965,8.0,2.136,0.31603571428571425,6.864,0.25027523890332226,0.6226181416059744,0.7626666666666667,2.743718592964824,0.00021602787456445992,0.008479629147652582,0.3618181818181818,0.0,0.7334222222222222,0.03399141272852374,7.0,1.136,0.2108,5.864,0.2408977817898769,0.7372907210236119,0.8377142857142857,2.7638190954773867,0.002996022066650953,4,0,6.8,7.0,10,4,4.5600000000000005
graph_1_3_nodes_2_113,0.009758006555835431,0.3241042345276873,0.26666666666666666,0.8,0.04678362573099415,10.0,1.0,0.125,8.0,0.27586206896551724,0.805270092226614,0.8888888888888888,3.085427135678392,0.0,0.005894985102869725,0.3028919330289193,0.0,0.7142857142857143,0.028735471744553362,6.0,1.0,0.2,5.0,0.19231659544159546,0.7175860443187176,0.8333333333333334,3.3015075376884417,0.0,3,0,8.25,8.5,10,6,2.1875
graph_2_5_nodes_45_150,0.006384231172313619,0.3273026315789473,0.047619047619047616,0.768,0.0315129711237491,7.0,0.816,0.1648,5.184,0.14680520149844034,0.7714203006221948,0.8640000000000001,3.055276381909548,0.002087889767237593,0.00736792376658102,0.34251290877796897,0.0,0.4881963036963037,0.032709683558465874,5.0,3.1310000000000002,0.5536571428571428,5.869,0.2879469879961154,0.492078363609021,0.6521111111111111,2.9195979899497484,0.0002361111111111111,3,0,9.0,8.5,14,5,11.5
graph_1_3_nodes_5_9,0.008573044233248284,0.3209677419354839,0.3333333333333333,1.0,0.04093567251461988,9.0,0.0,0.0,7.0,0.2413793103448276,1.0046082949308757,1.0,3.1155778894472363,0.0,0.007041795428387966,0.33671742808798644,0.3555555555555556,0.4545454545454545,0.029241830065359475,12.0,3.0,0.6,5.0,0.1723448275862069,0.4578545213886048,0.625,2.969849246231156,0.0,4,0,12.0,10.0,23,6,34.0
graph_3_4_nodes_42_185,0.006076673929302045,0.3407534246575342,0.06666666666666668,0.5755878787878788,0.03179496261335967,6.0,2.177,0.3863428571428571,5.8229999999999995,0.36035647213986177,0.5794350125401716,0.727875,2.9346733668341707,0.0,0.003667434265506247,0.3273026315789473,0.1,0.43830761788935707,0.06656712221029111,5.0,7.155,0.7017900599400599,10.845,0.304603851055238,0.44549277974414175,0.6025,3.055276381909548,0.07659970485969238,3,0,9.25,9.5,13,5,14.1875
graph_1_2_nodes_87_127,0.0014651471579855927,0.2961309523809524,0.3,0.6,0.017233004926108374,5.0,1.0,0.3333333333333333,3.0,0.11577692307692307,0.6019828155981494,0.75,3.3768844221105527,0.0,0.002986119276126901,0.2948148148148148,0.4,0.3333333333333333,0.011363636363636364,6.0,2.0,1.0,2.0,0.08333333333333333,0.3346578366445916,0.5,3.391959798994975,0.0,3,0,11.0,8.0,23,5,51.5
graph_4_2_nodes_19_148,0.0032737703008643647,0.3671586715867159,0.14285714285714285,0.9414285714285714,0.0335200624606482,8.0,0.228,0.0576,5.772,0.21557429395598032,0.9452321735143272,0.9620000000000001,2.7236180904522613,0.0033199129349946238,0.0009030163760373334,0.33728813559322035,0.0,0.7663515192734011,0.12061065424794945,4.0,3.2939999999999996,0.16930973898896906,20.706,0.8206072845084051,0.7799150516689438,0.86275,2.964824120603016,0.06286266354046277,3,0,13.0,6.5,35,4,163.5
graph_3_3_nodes_84_136,0.0031194457501878864,0.3378607809847199,0.2,0.9886666666666668,0.028792033383767155,5.0,0.034,0.0085,4.966,0.18872115299999115,0.9919404105590914,0.9932,2.9597989949748738,0.0,0.01030566936540686,0.3605072463768116,0.08333333333333333,0.5555555555555556,0.029656197759783638,9.0,2.0,0.4,5.0,0.1607761035178585,0.5588602482191378,0.7142857142857143,2.7738693467336684,0.0,3,0,10.5,9.5,18,5,22.25
graph_2_2_nodes_102_164,0.004845680426505157,0.35159010600706714,0.047619047619047616,0.6498792682926829,0.1539069412585248,7.0,7.002999999999999,0.2693830769230769,25.997,0.8365513325610353,0.6669377643090832,0.7877878787878787,2.8442211055276383,0.0021808981657179,0.0046229080047465705,0.3618181818181818,0.06666666666666668,1.0,0.04072601569476462,6.0,0.0,0.0,7.0,0.24897828863346105,1.0046082949308757,1.0,2.7638190954773867,0.0,3,0,11.5,7.5,25,6,61.25
graph_4_4_nodes_177_196,0.008380044630204945,0.3598553345388789,0.07142857142857142,0.8631046953046954,0.04665547536472469,8.0,0.741,0.10630714285714284,8.259,0.4809764221495297,0.8685415284741087,0.9176666666666666,2.778894472361809,0.005051938307506714,0.015553297917099472,0.3747645951035782,0.0,0.8791523809523809,0.032521267115959616,9.0,0.43799999999999994,0.095,5.562,0.21232010189840847,0.882819106181515,0.927,2.6683417085427137,0.0030778457646886076,2,0,7.333333333333332,8.0,9,5,2.888888888888889
graph_3_1_nodes_24_34,0.014663684094044815,0.3834296724470135,0.10606060606060606,0.6634285714285714,0.02452023804783217,12.0,1.014,0.256,3.986,0.10795686091930506,0.6660613848082728,0.7972,2.608040201005025,0.0,0.00724903335973382,0.3631386861313868,0.06666666666666668,0.5107142857142857,0.023080335913739983,6.0,1.964,0.4962,4.0360000000000005,0.16685654896084035,0.5133832349972872,0.6726666666666666,2.753768844221105,0.002303205398361945,2,0,12.666666666666664,12.0,20,6,32.888888888888886
graph_3_2_nodes_27_85,0.00790681235623726,0.3804971319311664,0.03571428571428571,0.5590730940557027,0.08380312386624053,8.0,5.7070000000000025,0.40813192199956905,14.293,0.4937676054354718,0.568506531533595,0.71465,2.628140703517588,0.03704112953267733,0.004098302182427779,0.3327759197324415,0.13333333333333333,0.9992,0.022031924540527697,6.0,0.002,0.0006666666666666666,3.998,0.2209338869091532,1.001837211013782,0.9995,3.0050251256281406,0.0,3,0,10.0,10.0,14,6,10.0
graph_4_3_nodes_35_95,0.004818775704427502,0.3522123893805309,0.13333333333333333,0.5975210622710623,0.041353280377310495,6.0,2.562,0.3608809523809524,7.438,0.4433787495059555,0.6024321184643839,0.7438,2.8391959798994977,0.008724418324378388,0.002734235027892861,0.3333333333333333,0.1,0.6346176767676768,0.031154013974335527,5.0,1.6340000000000001,0.32888333333333336,5.3660000000000005,0.2111317537253609,0.6381609817892072,0.7665714285714286,3.0,0.005992108178165724,3,0,6.75,6.0,10,5,3.6875
graph_4_5_nodes_53_194,0.003763103720021636,0.3631386861313868,0.2,0.8344363636363636,0.041915247043995615,6.0,0.8079999999999999,0.13372380952380952,7.192,0.2729409898597309,0.8391744387896636,0.899,2.753768844221105,0.0045528592232673215,0.006694381780787699,0.3879142300194932,0.10714285714285714,0.8417777777777777,0.04311883408625617,8.0,0.746,0.11596190476190475,7.254,0.24048938143422616,0.8465564821274019,0.90675,2.5778894472361813,0.00475430960629474,3,0,12.25,7.0,30,5,106.1875
graph_4_4_nodes_112_196,0.0027361144719564,0.33728813559322035,0.1,0.9230666666666668,0.021624006610748932,5.0,0.195,0.06766666666666668,3.805,0.20278713945146568,0.9255773054187346,0.95125,2.964824120603016,0.0008658672593176378,0.015553297917099472,0.3747645951035782,0.0,0.8791523809523809,0.032521267115959616,9.0,0.43799999999999994,0.095,5.562,0.21232010189840847,0.882819106181515,0.927,2.6683417085427137,0.0030778457646886076,3,0,11.5,11.5,18,5,24.25
graph_3_5_nodes_42_149,0.005174949082321872,0.34608695652173915,0.0,0.9332888888888888,0.04318406863208668,6.0,0.32899999999999996,0.05385714285714285,7.671,0.34899604559160924,0.9383382254743098,0.958875,2.8894472361809047,0.0,0.005350951318281239,0.3528368794326241,0.047619047619047616,0.7976573426573427,0.044246239023510214,7.0,1.0170000000000001,0.1283892857142857,7.983,0.4186199967658068,0.8029163551717259,0.8869999999999999,2.8341708542713566,0.0,2,0,9.0,7.0,14,6,12.666666666666664
graph_1_4_nodes_154_190,0.01432306799019226,0.3327759197324415,0.17857142857142858,0.8333333333333334,0.058820044291374635,8.0,1.0,0.1,10.0,0.33351742971320275,0.8399122807017544,0.9090909090909092,3.0050251256281406,0.0,0.005902231792166917,0.3114241001564945,0.2857142857142857,0.6666666666666666,0.02272909090909091,7.0,1.0,0.25,4.0,0.16657333333333332,0.6693086745926904,0.8,3.2110552763819094,0.0,3,0,12.25,7.5,27,7,72.6875
graph_4_2_nodes_72_84,0.004320617640044483,0.3940594059405941,0.14285714285714285,0.3449333333333333,0.017979672798956268,8.0,2.968,1.078,3.032,0.10348653064720527,0.3469419502798132,0.5053333333333333,2.5376884422110555,0.0,0.0021926681110504337,0.3834296724470135,0.06666666666666668,0.7656785714285714,0.02464676862345236,6.0,0.737,0.20566666666666664,4.263,0.1877548013867336,0.7684922594270762,0.8526,2.608040201005025,0.0016603047219543013,3,0,15.75,14.0,29,6,87.1875
graph_2_1_nodes_90_175,0.011081371641073662,0.3436960276338515,0.16666666666666666,0.996,0.023473607348894136,9.0,0.01,0.0033333333333333327,3.99,0.13328038201599646,0.9986319653591476,0.9975,2.9095477386934667,0.0,0.0024845698447201,0.3503521126760563,0.3333333333333333,0.7142857142857143,0.02942206597942298,7.0,1.0,0.2,5.0,0.16635474706744868,0.7175860443187176,0.8333333333333334,2.8542713567839195,0.0,3,0,8.5,8.5,10,7,1.25
graph_1_1_nodes_44_73,0.007634185965356778,0.3090062111801242,0.1,0.1111111111111111,0.0055937330431932155,5.0,4.0,4.0,1.0,0.047137878787878784,0.11177556293835364,0.2,3.2361809045226133,0.14141363636363635,0.012765343379616378,0.3189102564102564,0.19444444444444445,0.05882352941176471,0.005617977528089888,9.0,8.0,8.0,1.0,0.045454545454545456,0.0594915320837754,0.1111111111111111,3.135678391959799,0.3181818181818182,3,0,6.75,6.5,9,5,2.1875
graph_1_2_nodes_7_150,0.03615296988884069,0.3479020979020979,0.19852941176470587,0.4545454545454545,0.028914353920921364,17.0,3.0,0.6,5.0,0.1846938542938543,0.4578545213886048,0.625,2.8743718592964824,0.0,0.017461841567101587,0.3184,0.2857142857142857,0.6363636363636364,0.03888888888888889,9.0,2.0,0.2857142857142857,7.0,0.35,0.6409840984098409,0.7777777777777778,3.1407035175879403,0.0,2,0,14.0,16.0,17,9,12.666666666666664
graph_2_3_nodes_146_169,0.028836593317790624,0.4044715447154472,0.17647058823529413,0.6919903846153846,0.05153887341797506,18.0,2.003,0.22283333333333333,8.997,0.3541035467980295,0.6979211926635182,0.8179090909090909,2.472361809045226,0.0,0.009356415579713449,0.3705772811918063,0.09523809523809523,0.6840421052631579,0.0727287492182254,7.0,3.002,0.2309743589743589,12.998,0.6122385175694179,0.6925990818881768,0.812375,2.6984924623115583,0.0,2,0,12.333333333333336,12.0,18,7,20.222222222222225
graph_1_1_nodes_24_25,0.0009920642433017721,0.2700135685210312,0.2,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.7035175879396975,0.18181818181818185,0.0016449475634948483,0.30381679389312977,0.3928571428571429,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,3.2914572864321614,0.28125,4,0,10.0,10.0,16,5,13.2
graph_4_3_nodes_61_165,0.004399341720562288,0.3671586715867159,0.0,0.7103085858585859,0.03310863582468253,6.0,1.255,0.2427333333333333,5.745,0.2456085215643739,0.7140993247276197,0.8207142857142857,2.7236180904522613,0.01184618391657714,0.007078643596158853,0.3768939393939394,0.14285714285714285,0.8226190476190476,0.03116202159529588,7.0,0.636,0.13340000000000002,5.364,0.20465020733450406,0.8261566347991833,0.894,2.6532663316582914,0.00021614906832298137,3,0,8.25,8.0,11,6,3.6875
graph_2_2_nodes_1_8,0.006039932186305725,0.34133790737564323,0.03571428571428571,0.7142857142857143,0.02909001121054615,10.0,1.0,0.2,5.0,0.17784163473818645,0.7175860443187176,0.8333333333333334,2.9296482412060296,0.0,0.012347278037515752,0.3638025594149909,0.05555555555555555,0.5555555555555556,0.029252107538019625,9.0,2.0,0.4,5.0,0.17203306458120834,0.5588602482191378,0.7142857142857143,2.748743718592965,0.0,3,0,8.5,8.5,10,7,1.25
graph_3_2_nodes_70_191,0.01262162186551883,0.3909626719056975,0.05555555555555555,0.7991904761904761,0.0258420483125928,9.0,0.603,0.15108333333333332,4.397,0.14860305104828792,0.8020921054017645,0.8794000000000001,2.557788944723618,0.0,0.005695543088774111,0.34488734835355284,0.14285714285714285,0.4813690476190476,0.017681857245254513,7.0,1.796,0.5912499999999999,3.2039999999999997,0.17585622946241145,0.4834883054002565,0.6408,2.8994974874371864,0.0005749726797592651,2,0,9.333333333333334,9.0,12,7,4.2222222222222205
graph_2_4_nodes_75_87,0.014564409463912529,0.3522123893805309,0.0,0.7428055555555556,0.033941767239916265,8.0,1.037,0.17529999999999998,5.962999999999999,0.2454802968368185,0.7467391748305461,0.8518571428571428,2.8391959798994977,0.0,0.0026348950335718982,0.3407534246575342,0.4666666666666667,0.3333333333333333,0.01139253936709779,6.0,2.0,1.0,2.0,0.08200321969495883,0.3346578366445916,0.5,2.9346733668341707,0.0,3,0,9.0,7.5,15,6,12.5
graph_3_2_nodes_23_39,0.0045490901272763964,0.3579136690647482,0.21428571428571427,0.7136428571428571,0.02888707988708828,8.0,1.003,0.2009,4.997,0.18609445005020395,0.716941222693698,0.8328333333333334,2.7939698492462317,0.00011555555555555557,0.012733786045133895,0.3812260536398467,0.0,0.9666055555555556,0.03872011481796028,9.0,0.138,0.024816666666666664,6.862,0.3056438007999479,0.9711240230676882,0.9802857142857144,2.623115577889448,0.00011111111111111109,3,0,10.0,8.5,15,8,8.5
graph_2_5_nodes_96_133,0.004442820134811288,0.3251633986928105,0.1,0.5,0.046070244739506425,5.0,4.0,0.5,8.0,0.3040566964445666,0.5052910052910053,0.6666666666666666,3.0753768844221105,0.0,0.005430764781164759,0.3442906574394464,0.3333333333333333,0.7498055555555555,0.033522144215575415,9.0,1.001,0.1669,5.999,0.2864850520660565,0.7537626861057389,0.857,2.9045226130653266,0.0,3,0,8.75,8.5,13,5,8.1875
graph_2_3_nodes_142_148,0.0060197044525050645,0.3605072463768116,0.2777777777777778,0.7142857142857143,0.02830575621406228,9.0,1.0,0.2,5.0,0.2143333168642952,0.7175860443187176,0.8333333333333334,2.7738693467336684,0.0,0.010708702382194962,0.3692022263450835,0.14285714285714285,0.8921806947890819,0.1265596955052503,8.0,1.379,0.06166275284817485,22.621,1.0660595853638888,0.9069473043374932,0.9425416666666668,2.7085427135678386,0.00025010855405992183,2,0,10.0,9.0,13,8,4.666666666666667
graph_1_5_nodes_190_197,0.02460462969558976,0.3436960276338515,0.10714285714285714,0.6666666666666666,0.02217900689664633,8.0,1.0,0.25,4.0,0.2037062656641604,0.6693086745926904,0.8,2.9095477386934667,0.0,0.0006520157446227253,0.2859195402298851,0.3333333333333333,1.0,0.040081841738090485,4.0,0.0,0.0,7.0,0.2761669515669516,1.0046082949308757,1.0,3.4974874371859297,0.0,3,0,7.0,7.5,9,4,3.5
graph_3_1_nodes_14_113,0.004851886209244116,0.3605072463768116,0.06666666666666668,0.9768571428571428,0.03626038711046343,6.0,0.08900000000000001,0.021,5.9110000000000005,0.18362821066977367,0.9807515799198968,0.9851666666666666,2.7738693467336684,0.0,0.0010053616232901985,0.3472949389179756,0.16666666666666666,0.7152619047619048,0.03041130030214616,4.0,0.998,0.2003,5.002,0.14337153593726826,0.7185635237282418,0.8336666666666667,2.8793969849246226,0.0003151719901719902,2,0,8.0,6.0,14,4,18.666666666666668
graph_4_3_nodes_76_129,0.002556459012317955,0.3338926174496644,0.1,0.8226449494949495,0.03516135907543401,5.0,0.74,0.13361666666666666,6.26,0.3575834439627532,0.8267714995250028,0.8942857142857142,2.9949748743718594,0.0,0.005854844055538635,0.35855855855855856,0.14285714285714285,0.6829655344655344,0.04181834793933103,7.0,1.7630000000000001,0.2608892857142857,7.237,0.2872909842511477,0.6877392870667344,0.8041111111111111,2.7889447236180898,0.08126555882564909,3,0,9.0,8.5,14,5,11.5
graph_3_1_nodes_7_190,0.003923369700033885,0.34488734835355284,0.0,0.7532888888888889,0.04070818732925089,7.0,1.14,0.1707142857142857,6.86,0.22031340287473747,0.7578120354853579,0.8575,2.8994974874371864,0.00028507864179520696,0.003448585317211291,0.33728813559322035,0.13333333333333333,0.9593333333333334,0.02966591636814738,6.0,0.122,0.0305,4.878,0.13832918778346856,0.9625495277795436,0.9756,2.964824120603016,0.0,3,0,8.75,7.0,15,6,13.1875
graph_1_5_nodes_34_178,0.012939543896241487,0.3522123893805309,0.32142857142857145,0.5,0.02366863905325444,8.0,2.0,0.5,4.0,0.12903225806451613,0.5026455026455027,0.6666666666666666,2.8391959798994977,0.0967741935483871,0.022821999929452254,0.3355817875210793,0.19047619047619047,0.3335,0.01734668792771244,15.0,2.9989999999999997,0.9995,3.0010000000000003,0.11115384615384613,0.3354887290016515,0.5001666666666666,2.979899497487437,0.0,2,0,11.333333333333336,11.0,15,8,8.222222222222221
graph_3_2_nodes_66_84,0.002939159236370455,0.33671742808798644,0.0,0.6022424242424242,0.03476036012137384,6.0,1.9909999999999999,0.3328476190476189,6.0089999999999995,0.22339777454957194,0.6062112518788398,0.751125,2.969849246231156,0.00011555555555555557,0.004072312047684296,0.3355817875210793,0.0,0.8643333333333333,0.02547940240177835,5.0,0.4370000000000001,0.12675,4.563,0.2484301063508623,0.8673432542526901,0.9126,2.979899497487437,0.0,3,0,8.25,8.5,11,5,7.6875
graph_1_5_nodes_15_35,0.014258869708812813,0.3327759197324415,0.14545454545454545,0.6,0.01685365011612579,11.0,1.0,0.3333333333333333,3.0,0.13638311688311688,0.6019828155981494,0.75,3.0050251256281406,0.0,0.0014114126110279243,0.30381679389312977,0.5333333333333333,0.6666666666666666,0.0446927374301676,6.0,2.0,0.25,8.0,0.3809523809523809,0.6719437115215479,0.8,3.2914572864321614,0.0,4,0,13.8,11.0,31,6,77.36
graph_2_3_nodes_91_126,0.0050279136433022545,0.33671742808798644,0.14285714285714285,0.9997777777777778,0.04620513319299742,7.0,0.001,0.00014285714285714284,7.999,0.2993008545067016,1.0050402868850878,0.999875,2.969849246231156,0.0,0.004288497436443833,0.3214862681744749,0.1,0.4544242424242424,0.028968709865597044,5.0,3.0010000000000003,0.6003999999999999,4.999,0.18240309969404805,0.4577326527204434,0.624875,3.110552763819096,0.0,3,0,7.75,6.5,13,5,9.6875
graph_2_1_nodes_169_171,0.008921546562529475,0.3849129593810445,0.09523809523809523,0.6303023012075644,0.06926789391386168,7.0,3.6439999999999997,0.2976130536130536,12.356,0.5944498261747226,0.6384465632422799,0.77225,2.597989949748744,0.0020728387891178588,0.010443411507557407,0.3761814744801512,0.21212121212121213,0.6666666666666666,0.023537652783538383,12.0,1.0,0.25,4.0,0.13308379765395895,0.6693086745926904,0.8,2.6582914572864316,0.0,2,0,10.0,11.0,12,7,4.666666666666667
graph_4_1_nodes_78_120,0.02653517670558971,0.419831223628692,0.0784313725490196,0.532265873015873,0.020444920850130114,18.0,1.578,0.50275,3.4219999999999997,0.11158884909457133,0.5345282806046465,0.6844,2.3819095477386933,0.0002511655011655012,0.0022523267412809674,0.3322203672787981,0.0,0.6248809523809523,0.02139322280730693,5.0,1.278,0.4116666666666666,3.722,0.19279989345580667,0.6273397591194853,0.7444,3.010050251256281,0.04217667380448952,3,0,12.0,12.5,18,5,24.5
graph_4_3_nodes_20_77,0.00349885473495362,0.3592057761732852,0.2,0.9360727272727272,0.04871019054017134,5.0,0.327,0.042375,8.673,0.4483629425542323,0.9417781908526404,0.9636666666666668,2.7839195979899496,0.0004141414141414141,0.010199760088078007,0.3804971319311664,0.05555555555555555,0.4698151515151515,0.02563967053830908,9.0,2.571,0.6104166666666667,4.428999999999999,0.17013477595989046,0.4727452449705046,0.6327142857142857,2.628140703517588,0.09232861509783293,4,0,8.8,9.0,16,4,18.16
graph_2_3_nodes_73_198,0.0022697353022322125,0.3407534246575342,0.3333333333333333,0.5006818181818182,0.034161978901210296,4.0,2.995,0.4989285714285714,6.005,0.2480900825985609,0.5046533331904619,0.6672222222222222,2.9346733668341707,0.12328359531772574,0.038402807582330376,0.4171907756813417,0.11029411764705882,1.0,0.02275581996863868,17.0,0.0,0.0,4.0,0.16524835106922062,1.0026385224274406,1.0,2.396984924623116,0.0,2,0,12.333333333333336,16.0,17,4,34.888888888888886
graph_3_4_nodes_198_199,0.006917639673757919,0.3442906574394464,0.14285714285714285,0.9972,0.02201779087896883,7.0,0.006999999999999999,0.0023333333333333327,3.9930000000000003,0.21697051045753807,0.9998339324796356,0.99825,2.9045226130653266,0.0,0.030167620499312188,0.4069529652351738,0.075,0.7784444444444445,0.042705799950173096,18.0,0.997,0.14242857142857146,7.002999999999999,0.19553607568460965,0.7830607612747537,0.875375,2.4572864321608043,0.0,2,0,11.0,8.0,18,7,24.66666666666667
graph_2_1_nodes_183_190,0.0004864177365184293,0.31587301587301586,0.0,0.8400000000000001,0.04677155053271495,4.0,0.8,0.1,8.2,0.3374881782918803,0.8453995057339542,0.9111111111111112,3.1658291457286434,0.0,0.0027800558187711802,0.3579136690647482,0.35714285714285715,0.6666666666666666,0.023537652783538383,8.0,1.0,0.25,4.0,0.13308379765395895,0.6693086745926904,0.8,2.7939698492462317,0.0,3,0,9.75,7.5,20,4,37.1875
graph_3_4_nodes_113_127,0.003744158501106121,0.3407534246575342,0.2,0.982,0.03403962293409428,5.0,0.063,0.0126,5.937,0.2584059251318124,0.985911478104332,0.9895,2.9346733668341707,0.0,0.002274123526239723,0.33671742808798644,0.16666666666666666,0.7896,0.020328408199932795,4.0,0.526,0.1753333333333333,3.4739999999999998,0.17926934054430874,0.7918936206352334,0.8685,2.969849246231156,0.0,3,0,8.75,6.0,19,4,36.1875
graph_1_1_nodes_146_149,0.021892512716108148,0.3163751987281399,0.10909090909090907,0.1,0.0118153158304742,11.0,9.0,4.5,2.0,0.06510336021505378,0.10133689839572194,0.18181818181818185,3.1608040201005023,0.292965120967742,0.0189737448819463,0.3407534246575342,0.25,0.125,0.011904761904761904,9.0,7.0,3.5,2.0,0.0625,0.12633333333333333,0.2222222222222222,2.9346733668341707,0.25,3,0,8.75,9.0,11,6,3.1875
graph_2_5_nodes_74_130,0.002118790598704877,0.3401709401709402,0.4,0.7777777777777778,0.040311464147068134,6.0,1.0,0.14285714285714285,7.0,0.2660496093889958,0.7823921482458068,0.875,2.939698492462312,0.0,0.016497304635753045,0.3598553345388789,0.13333333333333333,0.9590727272727272,0.048925193206702834,10.0,0.205,0.025696428571428568,8.795,0.43880473973719997,0.96485723306573,0.9772222222222222,2.778894472361809,0.0,3,0,7.0,6.5,10,5,3.5
graph_3_5_nodes_77_137,0.004625842471129401,0.3605072463768116,0.09523809523809523,0.9978055555555556,0.03921422395835703,7.0,0.009000000000000001,0.0015666666666666667,6.9910000000000005,0.3271043606738796,1.002407993305136,0.9987142857142856,2.7738693467336684,0.0001,0.004574919737957249,0.3698884758364313,0.19047619047619047,0.9973055555555556,0.038745569303230594,7.0,0.011000000000000001,0.0019,6.989,0.3661277375353292,1.0019066922825566,0.9984285714285714,2.7035175879396984,0.00012,2,0,10.0,7.0,16,7,18.0
