,Same Community
graph_3_2_nodes_15_90,0
graph_2_1_nodes_31_189,0
graph_3_4_nodes_150_192,0
graph_1_3_nodes_13_33,1
graph_1_4_nodes_32_98,0
graph_1_2_nodes_149_153,0
graph_2_2_nodes_10_48,0
graph_1_4_nodes_177_183,0
graph_2_3_nodes_57_144,0
graph_3_3_nodes_90_115,0
graph_3_1_nodes_131_157,0
graph_4_3_nodes_31_189,0
graph_3_2_nodes_119_180,0
graph_2_3_nodes_146_149,0
graph_4_4_nodes_96_193,0
graph_4_2_nodes_113_121,0
graph_3_3_nodes_61_126,0
graph_3_5_nodes_146_149,0
graph_1_2_nodes_46_139,1
graph_1_2_nodes_15_90,0
graph_1_5_nodes_98_182,0
graph_4_4_nodes_91_104,0
graph_3_5_nodes_42_116,0
graph_3_4_nodes_135_197,0
graph_4_3_nodes_9_129,0
graph_4_3_nodes_41_167,0
graph_3_1_nodes_10_164,0
graph_2_4_nodes_27_67,0
graph_2_5_nodes_70_172,0
graph_4_5_nodes_18_104,0
graph_2_4_nodes_36_61,0
graph_3_2_nodes_142_197,0
graph_4_2_nodes_115_145,0
graph_4_5_nodes_48_55,0
graph_2_5_nodes_19_183,0
graph_4_2_nodes_108_121,0
graph_3_2_nodes_122_139,0
graph_2_3_nodes_13_97,0
graph_1_1_nodes_68_78,0
graph_3_2_nodes_74_106,0
graph_1_5_nodes_47_143,1
graph_1_1_nodes_148_162,0
graph_2_5_nodes_41_100,1
graph_4_4_nodes_23_48,0
graph_1_3_nodes_10_64,0
graph_1_2_nodes_35_105,0
graph_4_3_nodes_48_76,1
graph_4_5_nodes_6_197,0
graph_4_2_nodes_47_161,0
graph_2_4_nodes_40_107,0
graph_4_5_nodes_173_185,0
graph_1_5_nodes_108_174,0
graph_1_4_nodes_145_168,0
graph_2_2_nodes_87_110,0
graph_4_5_nodes_48_176,0
graph_4_2_nodes_67_174,0
graph_3_3_nodes_77_89,1
graph_3_2_nodes_66_114,0
graph_4_3_nodes_16_142,0
graph_2_5_nodes_30_88,0
graph_1_3_nodes_97_167,0
graph_2_4_nodes_64_94,0
graph_1_1_nodes_51_137,0
graph_2_1_nodes_139_185,0
graph_1_5_nodes_22_137,0
graph_4_2_nodes_41_148,0
graph_2_5_nodes_135_193,0
graph_4_5_nodes_96_191,0
graph_1_1_nodes_29_152,0
graph_4_5_nodes_126_162,0
graph_2_3_nodes_82_135,0
graph_4_2_nodes_26_181,0
graph_2_3_nodes_69_190,0
graph_3_2_nodes_33_142,0
graph_1_3_nodes_41_44,0
graph_1_3_nodes_46_154,0
graph_4_2_nodes_167_174,0
graph_4_5_nodes_72_177,0
graph_3_1_nodes_6_111,0
graph_4_3_nodes_71_115,0
graph_3_2_nodes_78_91,0
graph_1_3_nodes_69_106,0
graph_2_2_nodes_96_125,0
graph_2_5_nodes_22_165,0
graph_4_5_nodes_6_114,0
graph_1_5_nodes_13_94,0
graph_4_2_nodes_14_40,0
graph_1_5_nodes_59_183,0
graph_1_4_nodes_169_185,0
graph_3_5_nodes_44_149,0
graph_4_5_nodes_50_197,0
graph_1_3_nodes_93_157,0
graph_4_5_nodes_17_79,0
graph_2_2_nodes_86_106,0
graph_3_4_nodes_94_121,0
graph_4_1_nodes_90_108,0
graph_3_3_nodes_76_134,0
graph_1_3_nodes_30_127,0
graph_4_3_nodes_72_182,0
graph_1_1_nodes_50_164,0
graph_4_2_nodes_41_183,1
graph_4_5_nodes_43_162,0
graph_4_4_nodes_122_132,0
graph_3_4_nodes_55_114,0
graph_2_1_nodes_4_123,1
graph_1_3_nodes_30_63,0
graph_4_2_nodes_52_122,1
graph_3_1_nodes_15_32,1
graph_2_2_nodes_77_150,1
graph_3_5_nodes_48_194,0
graph_1_4_nodes_91_147,0
graph_3_4_nodes_93_107,0
graph_3_1_nodes_42_94,0
graph_2_4_nodes_36_155,0
graph_3_4_nodes_1_166,0
graph_1_3_nodes_35_74,1
graph_3_1_nodes_63_193,0
graph_3_1_nodes_96_182,0
graph_2_5_nodes_39_181,0
graph_4_1_nodes_96_105,0
graph_2_4_nodes_80_129,1
graph_4_4_nodes_31_65,0
graph_3_3_nodes_0_174,0
graph_1_4_nodes_79_174,0
graph_3_5_nodes_71_120,0
graph_2_1_nodes_186_193,0
graph_3_4_nodes_58_135,0
graph_3_5_nodes_99_199,0
graph_3_3_nodes_90_157,0
graph_2_3_nodes_52_188,0
graph_3_5_nodes_16_76,0
graph_3_2_nodes_29_182,0
graph_4_4_nodes_31_75,0
graph_1_4_nodes_153_187,0
graph_2_2_nodes_157_197,1
graph_2_3_nodes_16_175,0
graph_1_4_nodes_89_137,0
graph_2_5_nodes_160_194,0
graph_1_1_nodes_41_117,0
graph_3_5_nodes_114_170,0
graph_1_5_nodes_71_80,0
graph_4_5_nodes_12_125,1
graph_1_4_nodes_44_132,0
graph_4_2_nodes_16_80,0
graph_4_2_nodes_121_192,0
graph_3_5_nodes_25_114,0
graph_2_2_nodes_63_199,0
graph_3_3_nodes_1_179,0
graph_4_3_nodes_5_24,0
graph_3_5_nodes_115_139,0
graph_3_2_nodes_6_108,0
graph_1_4_nodes_136_160,0
graph_3_4_nodes_184_193,0
graph_2_1_nodes_102_132,1
graph_1_3_nodes_24_184,0
graph_2_1_nodes_50_183,0
graph_3_4_nodes_163_190,0
graph_1_2_nodes_27_171,1
graph_3_2_nodes_34_109,0
graph_3_4_nodes_122_190,0
graph_4_5_nodes_72_140,0
graph_1_5_nodes_8_153,0
graph_2_2_nodes_37_178,0
graph_2_1_nodes_48_102,0
graph_2_2_nodes_158_159,0
graph_2_4_nodes_56_162,0
graph_3_5_nodes_111_152,0
graph_1_3_nodes_72_187,0
graph_2_2_nodes_15_176,0
graph_3_2_nodes_35_67,0
graph_2_4_nodes_15_165,0
graph_3_2_nodes_94_152,0
graph_1_2_nodes_21_158,0
graph_1_3_nodes_17_134,1
graph_3_1_nodes_133_141,0
graph_4_2_nodes_51_59,1
graph_1_3_nodes_194_198,0
graph_1_5_nodes_33_106,0
graph_3_2_nodes_17_167,1
graph_1_1_nodes_8_189,1
graph_1_5_nodes_15_72,0
graph_4_5_nodes_7_195,0
graph_4_3_nodes_16_185,0
graph_4_3_nodes_108_112,0
graph_4_3_nodes_80_125,0
graph_4_3_nodes_182_186,0
graph_2_1_nodes_10_41,0
graph_4_5_nodes_134_156,0
graph_1_4_nodes_69_105,0
graph_1_4_nodes_46_169,0
graph_3_4_nodes_13_37,0
graph_4_1_nodes_147_178,0
graph_2_5_nodes_12_72,0
graph_1_5_nodes_33_149,0
graph_1_2_nodes_82_162,0
graph_3_2_nodes_83_180,0
graph_1_5_nodes_83_114,0
graph_1_3_nodes_42_80,0
graph_4_4_nodes_107_123,0
graph_1_3_nodes_48_177,0
graph_1_5_nodes_79_103,0
graph_1_5_nodes_128_195,0
graph_2_3_nodes_92_95,0
graph_2_5_nodes_45_127,0
graph_2_5_nodes_40_110,0
graph_1_1_nodes_8_124,1
graph_2_5_nodes_71_106,0
graph_3_5_nodes_121_172,0
graph_4_2_nodes_23_90,0
graph_2_5_nodes_39_42,0
graph_2_3_nodes_34_138,0
graph_3_5_nodes_147_153,0
graph_4_3_nodes_63_175,0
graph_4_1_nodes_109_177,0
graph_4_5_nodes_27_91,0
graph_2_1_nodes_68_195,0
graph_4_1_nodes_15_83,0
graph_4_4_nodes_0_167,0
graph_4_2_nodes_39_67,0
graph_2_5_nodes_77_198,0
graph_1_5_nodes_0_188,0
graph_4_4_nodes_138_154,1
graph_2_5_nodes_37_90,1
graph_3_1_nodes_6_133,0
graph_4_5_nodes_9_170,0
graph_2_4_nodes_48_108,0
graph_1_1_nodes_130_148,0
graph_3_3_nodes_30_35,0
graph_2_1_nodes_45_101,0
graph_2_1_nodes_77_98,0
graph_2_1_nodes_68_189,0
graph_3_2_nodes_49_183,0
graph_1_5_nodes_72_154,0
graph_1_5_nodes_37_63,0
graph_2_2_nodes_175_185,0
graph_2_1_nodes_124_151,0
graph_2_2_nodes_42_151,0
graph_2_2_nodes_68_176,0
graph_4_3_nodes_24_189,0
graph_4_5_nodes_10_90,0
graph_2_1_nodes_160_163,0
graph_2_5_nodes_90_122,0
graph_4_5_nodes_142_152,0
graph_2_1_nodes_20_176,0
graph_2_2_nodes_96_169,0
graph_4_2_nodes_67_191,0
graph_3_2_nodes_127_177,0
graph_2_4_nodes_69_78,0
graph_1_5_nodes_77_126,0
graph_3_4_nodes_66_167,0
graph_1_1_nodes_111_129,0
graph_4_3_nodes_66_134,0
graph_1_2_nodes_25_133,0
graph_2_3_nodes_61_131,0
graph_2_3_nodes_11_111,0
graph_3_5_nodes_28_115,0
graph_1_2_nodes_44_188,0
graph_3_4_nodes_18_52,0
graph_4_1_nodes_29_137,0
graph_3_4_nodes_107_139,0
graph_2_2_nodes_157_199,1
graph_2_5_nodes_46_128,0
graph_2_3_nodes_0_192,0
graph_2_5_nodes_13_199,0
graph_3_3_nodes_14_144,1
graph_4_1_nodes_37_149,0
graph_1_3_nodes_28_170,0
graph_2_4_nodes_72_141,0
graph_3_2_nodes_48_172,0
graph_3_3_nodes_76_137,0
graph_4_5_nodes_176_185,0
graph_3_1_nodes_155_190,1
graph_2_1_nodes_126_181,1
graph_4_1_nodes_27_178,1
graph_2_2_nodes_96_175,0
graph_4_5_nodes_94_134,0
graph_2_5_nodes_60_109,0
graph_1_1_nodes_130_193,0
graph_2_1_nodes_103_115,1
graph_1_3_nodes_56_99,0
graph_4_1_nodes_30_55,0
graph_4_1_nodes_12_22,0
graph_1_5_nodes_176_188,0
graph_3_2_nodes_23_52,0
graph_4_2_nodes_141_166,0
graph_1_5_nodes_8_156,0
graph_1_4_nodes_62_95,0
graph_2_4_nodes_10_31,0
graph_2_4_nodes_77_95,0
graph_3_4_nodes_63_171,0
graph_2_3_nodes_29_102,0
graph_2_2_nodes_22_184,0
graph_4_2_nodes_41_123,0
graph_3_5_nodes_69_80,0
graph_4_3_nodes_68_73,1
graph_2_3_nodes_56_176,1
graph_2_3_nodes_13_112,0
graph_3_2_nodes_140_191,0
graph_2_2_nodes_104_142,0
graph_3_2_nodes_103_144,0
graph_1_5_nodes_134_196,0
graph_4_1_nodes_20_79,0
graph_4_3_nodes_40_121,0
graph_2_5_nodes_14_93,0
graph_1_3_nodes_30_120,0
graph_3_3_nodes_159_197,0
graph_4_1_nodes_10_38,0
graph_3_1_nodes_90_91,0
graph_2_1_nodes_90_171,0
graph_4_5_nodes_13_177,0
graph_2_4_nodes_95_179,0
graph_2_4_nodes_105_137,0
graph_2_5_nodes_38_75,0
graph_3_4_nodes_48_93,1
graph_3_3_nodes_71_77,0
graph_2_4_nodes_184_198,0
graph_1_3_nodes_130_138,0
graph_1_3_nodes_11_85,1
graph_4_3_nodes_9_197,0
graph_2_4_nodes_122_123,0
graph_2_3_nodes_40_170,0
graph_1_2_nodes_84_155,0
graph_4_1_nodes_55_134,0
graph_2_3_nodes_89_171,0
graph_1_1_nodes_120_173,0
graph_4_3_nodes_52_158,0
graph_1_1_nodes_73_188,1
graph_2_4_nodes_44_141,0
graph_4_5_nodes_39_84,0
graph_3_2_nodes_77_183,0
graph_4_4_nodes_106_117,0
graph_1_5_nodes_22_106,1
graph_4_2_nodes_5_78,0
graph_3_2_nodes_38_65,0
graph_4_5_nodes_140_163,0
graph_2_5_nodes_72_117,0
graph_2_4_nodes_55_132,0
graph_2_5_nodes_139_190,0
graph_3_2_nodes_18_65,0
graph_2_4_nodes_4_180,1
graph_3_4_nodes_164_186,0
graph_2_4_nodes_17_76,0
graph_4_1_nodes_44_101,0
graph_1_3_nodes_58_164,0
graph_2_3_nodes_80_166,0
graph_4_4_nodes_164_180,0
graph_4_1_nodes_160_194,0
graph_3_2_nodes_85_130,1
graph_1_1_nodes_32_116,0
graph_4_2_nodes_15_180,0
graph_2_1_nodes_69_106,0
graph_4_1_nodes_165_181,1
graph_1_2_nodes_72_84,1
graph_3_5_nodes_24_101,0
graph_3_5_nodes_124_167,0
graph_3_3_nodes_78_188,1
graph_2_5_nodes_91_189,1
graph_3_3_nodes_71_83,0
graph_3_5_nodes_154_193,1
graph_1_2_nodes_13_50,0
graph_1_1_nodes_5_145,1
graph_2_1_nodes_108_122,0
graph_4_2_nodes_123_192,0
graph_2_1_nodes_13_15,0
graph_1_3_nodes_12_105,0
graph_1_4_nodes_31_78,0
graph_1_5_nodes_100_113,1
graph_4_5_nodes_2_182,0
graph_4_2_nodes_49_163,0
graph_1_3_nodes_14_84,0
graph_1_4_nodes_47_89,0
graph_4_2_nodes_170_172,0
graph_3_1_nodes_50_151,0
graph_2_2_nodes_164_167,0
graph_1_1_nodes_3_22,0
graph_4_2_nodes_142_196,0
graph_3_5_nodes_93_100,0
graph_1_2_nodes_22_105,0
graph_1_4_nodes_47_193,1
graph_3_3_nodes_68_177,1
graph_1_3_nodes_18_68,0
graph_1_3_nodes_103_129,0
graph_3_4_nodes_29_162,0
graph_2_2_nodes_159_177,0
graph_1_1_nodes_19_47,0
graph_3_4_nodes_87_184,1
graph_1_2_nodes_3_45,1
graph_4_3_nodes_53_191,0
graph_4_2_nodes_49_161,0
graph_1_3_nodes_31_194,0
graph_4_3_nodes_91_165,0
graph_2_4_nodes_49_165,0
graph_1_1_nodes_101_143,0
graph_3_4_nodes_45_171,0
graph_3_4_nodes_144_196,0
graph_3_3_nodes_66_168,0
graph_1_5_nodes_18_182,0
graph_1_4_nodes_66_100,0
graph_2_4_nodes_125_177,0
graph_1_3_nodes_54_175,0
graph_2_5_nodes_17_49,0
graph_1_2_nodes_134_138,0
graph_4_1_nodes_10_196,0
graph_2_4_nodes_111_127,0
graph_4_3_nodes_27_64,0
graph_3_1_nodes_0_148,0
graph_4_4_nodes_53_144,0
graph_4_4_nodes_137_145,0
graph_3_3_nodes_30_59,0
graph_2_5_nodes_28_140,0
graph_2_1_nodes_68_174,0
graph_3_2_nodes_4_44,0
graph_2_1_nodes_5_178,0
graph_1_4_nodes_75_130,0
graph_4_1_nodes_104_161,0
graph_4_2_nodes_56_186,0
graph_4_5_nodes_112_155,0
graph_3_1_nodes_78_193,0
graph_1_2_nodes_5_11,0
graph_4_3_nodes_12_178,0
graph_4_2_nodes_122_144,0
graph_2_1_nodes_1_141,0
graph_1_4_nodes_66_178,0
graph_3_2_nodes_35_162,0
graph_4_3_nodes_56_62,1
graph_2_3_nodes_22_117,0
graph_2_4_nodes_31_179,0
graph_2_1_nodes_96_100,0
graph_1_1_nodes_61_168,0
graph_3_4_nodes_14_97,0
graph_3_1_nodes_117_120,0
graph_4_1_nodes_63_129,0
graph_3_4_nodes_78_163,0
graph_2_4_nodes_175_195,1
graph_4_4_nodes_76_192,0
graph_2_1_nodes_30_175,0
graph_4_1_nodes_86_120,0
graph_4_1_nodes_93_101,0
graph_1_4_nodes_28_189,0
graph_4_4_nodes_33_101,0
graph_4_1_nodes_192_193,0
graph_1_3_nodes_17_143,1
graph_2_2_nodes_147_172,0
graph_3_5_nodes_14_104,0
graph_2_5_nodes_133_148,0
graph_4_3_nodes_150_198,1
graph_4_5_nodes_3_37,0
graph_1_1_nodes_4_125,0
graph_4_4_nodes_73_156,0
graph_1_3_nodes_2_165,1
graph_4_2_nodes_146_178,0
graph_3_2_nodes_167_173,0
graph_4_3_nodes_87_107,0
graph_2_3_nodes_29_52,0
graph_4_5_nodes_5_14,0
graph_2_1_nodes_67_168,0
graph_3_5_nodes_67_117,0
graph_1_5_nodes_32_137,0
graph_1_5_nodes_85_160,0
graph_3_1_nodes_82_194,0
graph_2_1_nodes_138_149,0
graph_1_1_nodes_125_170,0
graph_1_3_nodes_67_106,0
graph_1_4_nodes_6_62,0
graph_4_3_nodes_167_189,1
graph_2_1_nodes_34_171,0
graph_1_4_nodes_37_129,0
graph_2_1_nodes_84_108,0
graph_1_5_nodes_40_102,0
graph_1_5_nodes_8_43,1
graph_4_3_nodes_23_39,0
graph_2_1_nodes_15_174,1
graph_1_3_nodes_53_135,0
graph_2_2_nodes_84_150,0
graph_1_4_nodes_53_182,0
graph_2_5_nodes_112_177,0
graph_2_3_nodes_101_115,0
graph_2_3_nodes_26_186,0
graph_2_3_nodes_46_75,0
graph_2_2_nodes_99_196,0
graph_4_1_nodes_21_143,0
graph_4_4_nodes_145_182,0
graph_2_4_nodes_35_75,0
graph_4_2_nodes_13_158,0
graph_1_2_nodes_13_165,1
graph_1_5_nodes_16_28,0
graph_2_3_nodes_12_80,0
graph_2_2_nodes_48_193,1
graph_2_4_nodes_7_126,0
graph_2_3_nodes_20_144,0
graph_3_4_nodes_84_128,0
graph_3_3_nodes_47_93,0
graph_3_3_nodes_79_126,0
graph_3_5_nodes_79_99,0
graph_2_3_nodes_152_172,0
graph_4_4_nodes_75_143,0
graph_1_1_nodes_21_149,1
graph_2_2_nodes_90_152,0
graph_1_4_nodes_91_184,0
graph_4_5_nodes_80_150,0
graph_4_3_nodes_45_91,0
graph_2_3_nodes_74_86,0
graph_1_3_nodes_132_176,0
graph_1_4_nodes_12_184,0
graph_1_1_nodes_86_173,0
graph_3_4_nodes_76_126,0
graph_3_2_nodes_162_167,0
graph_1_4_nodes_28_96,0
graph_2_2_nodes_4_50,1
graph_2_4_nodes_16_142,0
graph_1_5_nodes_143_191,0
graph_1_2_nodes_82_111,0
graph_3_2_nodes_69_143,0
graph_1_2_nodes_171_196,0
graph_2_3_nodes_53_88,0
graph_1_5_nodes_77_196,0
graph_4_1_nodes_96_111,0
graph_4_2_nodes_36_80,0
graph_1_5_nodes_67_149,0
graph_1_4_nodes_23_113,0
graph_4_4_nodes_129_141,0
graph_2_5_nodes_140_143,1
graph_1_5_nodes_153_161,0
graph_4_3_nodes_68_149,0
graph_3_2_nodes_2_9,0
graph_2_1_nodes_70_174,0
graph_2_4_nodes_5_110,1
graph_3_1_nodes_158_178,0
graph_4_1_nodes_2_141,1
graph_4_4_nodes_150_174,0
graph_1_1_nodes_128_157,0
graph_2_5_nodes_54_188,0
graph_1_2_nodes_133_177,0
graph_3_2_nodes_12_110,0
graph_2_1_nodes_47_94,0
graph_4_1_nodes_53_186,0
graph_4_1_nodes_136_188,0
graph_1_1_nodes_39_71,0
graph_1_2_nodes_126_157,0
graph_1_1_nodes_123_166,0
graph_1_1_nodes_75_128,0
graph_2_5_nodes_55_143,0
graph_2_2_nodes_48_61,0
graph_4_3_nodes_60_155,0
graph_2_1_nodes_50_146,0
graph_4_5_nodes_79_148,0
graph_1_1_nodes_152_164,0
graph_4_4_nodes_25_167,0
graph_2_4_nodes_156_182,0
graph_4_2_nodes_66_173,1
graph_1_5_nodes_124_132,1
graph_2_5_nodes_168_193,0
graph_2_3_nodes_0_132,0
graph_4_1_nodes_18_143,0
graph_3_5_nodes_60_117,0
graph_2_1_nodes_38_192,0
graph_4_2_nodes_55_86,0
graph_1_2_nodes_57_63,1
graph_4_4_nodes_128_178,0
graph_4_5_nodes_91_183,0
graph_4_3_nodes_101_136,0
graph_1_5_nodes_22_187,0
graph_3_1_nodes_55_103,1
graph_1_5_nodes_59_74,0
graph_1_5_nodes_118_179,0
graph_3_2_nodes_8_34,0
graph_2_1_nodes_97_135,0
graph_2_1_nodes_54_99,0
graph_4_3_nodes_81_144,0
graph_3_2_nodes_147_152,0
graph_2_3_nodes_16_87,0
graph_1_2_nodes_9_108,1
graph_4_4_nodes_84_161,0
graph_4_2_nodes_24_199,0
graph_1_2_nodes_45_60,1
graph_1_5_nodes_16_25,1
graph_2_3_nodes_48_132,1
graph_4_1_nodes_66_181,0
graph_4_3_nodes_40_113,0
graph_3_4_nodes_18_22,0
graph_2_3_nodes_106_195,1
graph_2_1_nodes_31_118,0
graph_1_4_nodes_68_126,0
graph_1_4_nodes_8_198,0
graph_2_4_nodes_86_175,1
graph_3_4_nodes_63_186,0
graph_1_5_nodes_101_173,0
graph_2_4_nodes_11_18,0
graph_4_4_nodes_138_142,0
graph_3_1_nodes_46_160,0
graph_2_1_nodes_95_196,0
graph_4_3_nodes_18_76,0
graph_1_4_nodes_82_153,0
graph_2_1_nodes_149_193,0
graph_4_4_nodes_2_22,0
graph_3_5_nodes_111_118,0
graph_3_3_nodes_9_57,0
graph_2_1_nodes_56_77,0
graph_3_5_nodes_12_120,0
graph_3_4_nodes_41_76,0
graph_4_1_nodes_158_165,0
graph_2_4_nodes_131_197,0
graph_2_2_nodes_67_82,0
graph_1_1_nodes_68_175,1
graph_3_4_nodes_77_178,0
graph_3_3_nodes_162_177,0
graph_3_3_nodes_37_115,1
graph_4_2_nodes_66_174,0
graph_1_1_nodes_41_156,0
graph_3_4_nodes_60_197,0
graph_4_2_nodes_4_157,0
graph_1_2_nodes_76_93,0
graph_3_1_nodes_78_121,0
graph_4_2_nodes_20_194,0
graph_2_3_nodes_72_100,0
graph_1_2_nodes_75_158,1
graph_1_4_nodes_103_144,0
graph_1_1_nodes_65_99,0
graph_1_1_nodes_15_49,0
graph_1_4_nodes_77_170,0
graph_3_5_nodes_161_169,0
graph_4_3_nodes_41_150,0
graph_4_4_nodes_150_167,0
graph_1_3_nodes_2_113,0
graph_2_5_nodes_45_150,0
graph_1_3_nodes_5_9,0
graph_3_4_nodes_42_185,0
graph_1_2_nodes_87_127,0
graph_4_2_nodes_19_148,0
graph_3_3_nodes_84_136,0
graph_2_2_nodes_102_164,0
graph_4_4_nodes_177_196,0
graph_3_1_nodes_24_34,0
graph_3_2_nodes_27_85,0
graph_4_3_nodes_35_95,0
graph_4_5_nodes_53_194,0
graph_4_4_nodes_112_196,0
graph_3_5_nodes_42_149,1
graph_1_4_nodes_154_190,0
graph_4_2_nodes_72_84,0
graph_2_1_nodes_90_175,0
graph_1_1_nodes_44_73,0
graph_1_2_nodes_7_150,0
graph_2_3_nodes_146_169,0
graph_1_1_nodes_24_25,0
graph_4_3_nodes_61_165,1
graph_2_2_nodes_1_8,0
graph_3_2_nodes_70_191,0
graph_2_4_nodes_75_87,0
graph_3_2_nodes_23_39,0
graph_2_5_nodes_96_133,0
graph_2_3_nodes_142_148,0
graph_1_5_nodes_190_197,0
graph_3_1_nodes_14_113,0
graph_4_3_nodes_76_129,0
graph_3_1_nodes_7_190,0
graph_1_5_nodes_34_178,0
graph_3_2_nodes_66_84,0
graph_1_5_nodes_15_35,0
graph_2_3_nodes_91_126,0
graph_2_1_nodes_169_171,0
graph_4_1_nodes_78_120,0
graph_4_3_nodes_20_77,0
graph_2_3_nodes_73_198,1
graph_3_4_nodes_198_199,0
graph_2_1_nodes_183_190,0
graph_3_4_nodes_113_127,0
graph_1_1_nodes_146_149,0
graph_2_5_nodes_74_130,0
graph_3_5_nodes_77_137,0
graph_3_4_nodes_10_62,0
graph_1_1_nodes_115_121,0
graph_1_5_nodes_26_162,0
graph_3_5_nodes_61_149,0
graph_1_5_nodes_142_197,0
graph_1_2_nodes_5_166,0
graph_2_4_nodes_26_95,0
graph_2_4_nodes_158_172,1
graph_3_5_nodes_20_70,0
graph_2_1_nodes_7_126,0
graph_2_4_nodes_72_79,0
graph_2_4_nodes_14_162,0
graph_3_1_nodes_2_175,1
graph_3_4_nodes_85_133,0
graph_3_3_nodes_7_35,0
graph_4_1_nodes_8_184,0
graph_3_1_nodes_72_127,0
graph_2_4_nodes_12_107,0
graph_2_3_nodes_10_139,0
graph_3_1_nodes_21_114,1
graph_4_1_nodes_104_151,0
graph_2_4_nodes_174_184,0
graph_4_1_nodes_39_138,0
graph_3_5_nodes_57_153,1
graph_4_3_nodes_23_106,0
graph_1_2_nodes_14_159,0
graph_2_3_nodes_62_95,0
graph_4_2_nodes_18_153,1
graph_2_4_nodes_13_93,0
graph_3_2_nodes_53_75,0
graph_2_2_nodes_0_59,0
graph_2_2_nodes_111_198,0
graph_1_2_nodes_65_188,0
graph_1_3_nodes_26_128,0
graph_1_3_nodes_53_114,0
graph_4_2_nodes_18_62,0
graph_3_2_nodes_0_130,0
graph_2_2_nodes_95_193,0
graph_2_2_nodes_167_180,0
graph_4_2_nodes_33_181,0
graph_1_4_nodes_82_92,0
graph_2_3_nodes_124_143,0
graph_4_4_nodes_7_94,0
graph_3_4_nodes_111_173,1
graph_2_1_nodes_74_187,0
graph_1_4_nodes_65_195,0
graph_1_4_nodes_26_120,0
graph_3_1_nodes_26_55,0
graph_2_5_nodes_147_198,0
graph_4_1_nodes_60_95,0
graph_4_3_nodes_19_156,0
graph_4_3_nodes_52_58,0
graph_1_2_nodes_52_124,0
graph_2_4_nodes_27_57,1
graph_4_1_nodes_117_178,0
graph_2_1_nodes_6_84,1
graph_4_4_nodes_149_192,0
graph_1_1_nodes_17_152,1
graph_2_4_nodes_109_163,0
graph_1_1_nodes_132_135,0
graph_3_2_nodes_57_78,1
graph_2_4_nodes_90_136,1
graph_3_4_nodes_37_79,0
graph_4_4_nodes_11_90,0
graph_1_5_nodes_91_164,0
graph_3_4_nodes_5_7,0
graph_2_1_nodes_5_162,0
graph_3_4_nodes_27_126,0
graph_3_4_nodes_89_100,0
graph_1_5_nodes_92_164,0
graph_1_5_nodes_11_70,0
graph_1_3_nodes_22_63,0
graph_3_4_nodes_33_60,0
graph_3_4_nodes_147_194,1
graph_2_2_nodes_34_75,0
graph_1_5_nodes_51_87,0
graph_4_5_nodes_51_151,0
graph_2_3_nodes_138_179,0
graph_1_2_nodes_46_78,0
graph_3_4_nodes_47_85,0
graph_4_4_nodes_24_103,0
graph_2_1_nodes_53_80,0
graph_1_2_nodes_66_173,0
graph_1_3_nodes_69_110,1
graph_2_2_nodes_95_105,0
graph_2_3_nodes_64_102,0
graph_3_5_nodes_58_191,0
graph_3_2_nodes_80_161,0
graph_3_4_nodes_96_133,0
graph_1_3_nodes_89_158,0
graph_4_4_nodes_137_198,0
graph_1_3_nodes_17_70,1
graph_1_5_nodes_3_110,0
graph_1_2_nodes_41_137,0
graph_1_4_nodes_147_155,0
graph_1_3_nodes_90_124,0
graph_2_3_nodes_13_158,1
graph_3_4_nodes_18_193,0
graph_3_4_nodes_65_107,0
graph_1_5_nodes_170_199,0
graph_2_1_nodes_25_73,0
graph_4_5_nodes_46_144,0
graph_2_4_nodes_34_147,1
graph_2_3_nodes_8_37,0
graph_1_5_nodes_22_172,0
graph_4_3_nodes_18_190,0
graph_4_5_nodes_22_164,0
graph_1_2_nodes_6_148,0
graph_4_5_nodes_49_98,0
graph_1_4_nodes_7_63,0
graph_3_1_nodes_23_63,0
graph_3_3_nodes_5_108,0
graph_1_1_nodes_136_137,1
graph_2_4_nodes_8_38,0
graph_2_3_nodes_140_172,0
graph_1_3_nodes_27_31,1
graph_1_5_nodes_95_107,0
graph_3_5_nodes_70_130,0
graph_2_4_nodes_15_183,0
graph_1_2_nodes_128_186,0
graph_4_2_nodes_104_129,0
graph_4_1_nodes_73_135,0
graph_1_3_nodes_75_192,0
graph_4_2_nodes_71_112,0
graph_4_4_nodes_100_163,0
graph_2_3_nodes_106_187,0
graph_4_1_nodes_155_193,0
graph_4_3_nodes_103_179,0
graph_3_2_nodes_47_77,0
graph_3_3_nodes_83_146,1
graph_4_5_nodes_136_190,0
graph_3_4_nodes_41_169,0
graph_1_4_nodes_20_136,0
graph_3_3_nodes_5_69,0
graph_4_2_nodes_66_120,0
graph_1_3_nodes_168_195,0
graph_2_5_nodes_84_86,0
graph_2_1_nodes_6_86,0
graph_2_2_nodes_23_86,0
graph_3_1_nodes_104_141,0
graph_2_4_nodes_30_160,1
graph_1_1_nodes_109_154,0
graph_2_4_nodes_57_106,0
graph_1_1_nodes_57_105,0
graph_2_4_nodes_72_151,0
graph_3_1_nodes_109_182,0
graph_2_2_nodes_114_180,0
graph_2_4_nodes_3_161,0
graph_1_1_nodes_187_189,0
graph_3_3_nodes_108_133,0
graph_1_1_nodes_11_136,0
graph_2_5_nodes_17_33,0
graph_4_5_nodes_32_115,1
