,Same Community
graph_2_4_nodes_4_137,0
graph_2_2_nodes_31_34,0
graph_3_2_nodes_68_99,0
graph_4_3_nodes_150_199,0
graph_4_2_nodes_56_119,1
graph_2_4_nodes_5_28,0
graph_3_5_nodes_25_85,0
graph_2_3_nodes_9_113,0
graph_1_2_nodes_36_184,0
graph_4_2_nodes_165_193,1
graph_4_1_nodes_49_147,0
graph_4_3_nodes_135_164,0
graph_1_3_nodes_57_91,0
graph_4_3_nodes_28_144,0
graph_2_4_nodes_82_179,0
graph_4_3_nodes_23_80,0
graph_4_3_nodes_42_60,1
graph_1_5_nodes_9_165,0
graph_1_5_nodes_38_109,0
graph_3_4_nodes_1_92,0
graph_1_3_nodes_51_75,1
graph_3_1_nodes_31_103,0
graph_1_5_nodes_41_79,0
graph_3_1_nodes_122_142,1
graph_4_2_nodes_102_175,1
graph_1_5_nodes_92_118,0
graph_1_1_nodes_152_155,0
graph_4_1_nodes_175_182,0
graph_1_2_nodes_75_166,0
graph_2_2_nodes_1_154,0
graph_3_4_nodes_161_179,0
graph_3_5_nodes_118_134,0
graph_4_3_nodes_18_59,0
graph_2_1_nodes_44_85,0
graph_4_3_nodes_156_159,0
graph_1_3_nodes_8_167,0
graph_3_2_nodes_13_110,0
graph_4_2_nodes_85_163,1
graph_2_1_nodes_122_195,1
graph_2_4_nodes_21_178,0
graph_3_5_nodes_174_175,1
graph_4_4_nodes_113_164,1
graph_2_2_nodes_132_147,0
graph_4_1_nodes_12_119,0
graph_2_2_nodes_142_190,1
graph_1_1_nodes_16_143,0
graph_2_1_nodes_101_197,0
graph_2_5_nodes_82_125,1
graph_4_3_nodes_26_35,0
graph_2_3_nodes_136_156,1
graph_2_5_nodes_97_133,0
graph_4_5_nodes_67_92,0
graph_3_1_nodes_38_198,0
graph_1_4_nodes_63_88,0
graph_1_5_nodes_37_46,0
graph_4_1_nodes_9_64,0
graph_2_2_nodes_109_198,0
graph_4_2_nodes_122_164,1
graph_1_2_nodes_103_154,0
graph_2_3_nodes_89_118,0
graph_1_1_nodes_66_92,0
graph_3_2_nodes_77_133,0
graph_3_3_nodes_162_169,0
graph_2_5_nodes_79_187,0
graph_4_5_nodes_51_79,0
graph_4_2_nodes_88_110,1
graph_2_2_nodes_76_141,1
graph_3_3_nodes_109_155,0
graph_2_4_nodes_186_195,0
graph_4_1_nodes_70_96,0
graph_4_3_nodes_71_185,0
graph_1_2_nodes_65_187,0
graph_4_3_nodes_27_51,0
graph_1_1_nodes_106_138,0
graph_1_3_nodes_6_63,0
graph_4_2_nodes_14_70,1
graph_4_3_nodes_39_57,1
graph_4_2_nodes_8_70,1
graph_3_2_nodes_87_185,1
graph_4_4_nodes_132_145,1
graph_3_3_nodes_104_158,1
graph_1_1_nodes_46_135,0
graph_3_3_nodes_45_47,0
graph_4_5_nodes_33_181,0
graph_3_3_nodes_123_196,0
graph_4_2_nodes_28_158,1
graph_2_3_nodes_108_147,0
graph_3_1_nodes_23_65,0
graph_3_5_nodes_19_168,0
graph_2_4_nodes_16_101,0
graph_1_3_nodes_67_181,0
graph_1_4_nodes_53_172,0
graph_4_3_nodes_0_60,0
graph_4_5_nodes_97_199,1
graph_1_1_nodes_139_169,0
graph_3_5_nodes_94_99,0
graph_2_1_nodes_133_181,0
graph_3_5_nodes_180_187,0
graph_1_1_nodes_5_150,0
graph_1_4_nodes_30_126,0
graph_3_5_nodes_31_102,0
graph_1_4_nodes_46_163,0
graph_3_4_nodes_22_111,0
graph_2_5_nodes_69_161,0
graph_1_4_nodes_9_110,0
graph_3_1_nodes_26_81,0
graph_3_4_nodes_66_73,0
graph_4_5_nodes_11_178,0
graph_2_2_nodes_21_105,0
graph_1_5_nodes_18_158,0
graph_1_1_nodes_130_155,0
graph_2_1_nodes_33_77,0
graph_3_1_nodes_14_22,0
graph_4_2_nodes_73_91,1
graph_1_2_nodes_161_189,0
graph_3_4_nodes_78_105,0
graph_3_3_nodes_39_161,0
graph_1_2_nodes_128_130,1
graph_1_4_nodes_114_185,0
graph_1_2_nodes_83_157,0
graph_2_5_nodes_132_157,0
graph_1_2_nodes_55_183,0
graph_2_2_nodes_181_191,1
graph_1_4_nodes_18_151,1
graph_4_4_nodes_108_178,1
graph_2_2_nodes_0_199,0
graph_2_2_nodes_75_143,0
graph_4_4_nodes_137_195,1
graph_1_4_nodes_106_184,0
graph_2_3_nodes_51_93,0
graph_3_1_nodes_23_128,0
graph_4_1_nodes_48_56,1
graph_4_1_nodes_6_196,0
graph_4_5_nodes_13_83,0
graph_1_4_nodes_98_133,0
graph_3_2_nodes_40_115,1
graph_2_3_nodes_113_144,0
graph_3_2_nodes_11_140,1
graph_3_2_nodes_47_100,0
graph_3_2_nodes_80_110,0
graph_1_3_nodes_32_43,1
graph_2_5_nodes_131_169,0
graph_3_2_nodes_17_55,0
graph_3_2_nodes_161_189,0
graph_3_2_nodes_0_106,0
graph_1_1_nodes_60_195,0
graph_4_3_nodes_90_173,0
graph_4_4_nodes_133_142,1
graph_3_3_nodes_39_44,0
graph_1_4_nodes_124_138,0
graph_3_3_nodes_8_150,0
graph_1_4_nodes_54_57,0
graph_2_3_nodes_148_153,0
graph_4_2_nodes_58_64,1
graph_1_5_nodes_35_182,0
graph_2_3_nodes_39_99,1
graph_4_1_nodes_43_166,0
graph_1_2_nodes_74_110,0
graph_1_2_nodes_169_170,0
graph_4_2_nodes_48_147,1
graph_3_1_nodes_44_107,0
graph_3_5_nodes_40_122,0
graph_1_3_nodes_106_189,0
graph_1_1_nodes_79_96,0
graph_4_2_nodes_21_94,1
graph_2_3_nodes_65_181,0
graph_3_2_nodes_6_143,0
graph_1_4_nodes_22_194,0
graph_3_2_nodes_60_118,1
graph_4_5_nodes_47_167,0
graph_1_1_nodes_69_177,0
graph_4_1_nodes_142_146,0
graph_2_5_nodes_52_129,0
graph_1_2_nodes_41_115,0
graph_1_1_nodes_7_119,1
graph_1_1_nodes_76_112,0
graph_2_1_nodes_5_84,1
graph_4_5_nodes_101_180,0
graph_1_2_nodes_60_96,0
graph_4_3_nodes_12_54,0
graph_2_3_nodes_96_112,0
graph_4_4_nodes_16_133,1
graph_4_1_nodes_118_144,0
graph_2_4_nodes_95_176,0
graph_4_1_nodes_14_136,0
graph_1_2_nodes_10_40,0
graph_3_4_nodes_70_88,0
graph_2_1_nodes_0_149,0
graph_4_1_nodes_60_160,0
graph_1_1_nodes_104_117,0
graph_3_4_nodes_129_138,0
graph_3_5_nodes_107_185,0
graph_4_2_nodes_184_199,1
graph_4_4_nodes_4_27,1
graph_1_3_nodes_25_73,0
graph_1_1_nodes_52_168,0
graph_3_3_nodes_159_182,0
graph_3_2_nodes_13_94,0
graph_2_5_nodes_128_149,0
graph_2_2_nodes_70_185,0
graph_1_5_nodes_35_71,0
graph_3_3_nodes_55_180,0
graph_2_5_nodes_20_108,0
graph_2_3_nodes_129_198,0
graph_3_2_nodes_37_156,0
graph_3_4_nodes_0_45,0
graph_1_4_nodes_53_84,1
graph_4_3_nodes_2_114,0
graph_1_4_nodes_193_197,0
graph_3_5_nodes_24_44,0
graph_4_2_nodes_15_126,1
graph_1_1_nodes_40_121,0
graph_1_5_nodes_129_155,0
graph_4_3_nodes_78_115,0
graph_4_1_nodes_48_163,0
graph_3_3_nodes_90_115,0
graph_3_4_nodes_28_43,0
graph_2_4_nodes_99_188,0
graph_1_1_nodes_37_60,0
graph_4_2_nodes_35_127,1
graph_1_3_nodes_46_152,0
graph_3_1_nodes_8_70,1
graph_3_3_nodes_173_197,0
graph_1_3_nodes_61_65,0
graph_4_3_nodes_18_76,0
graph_4_4_nodes_60_199,1
graph_3_4_nodes_90_118,0
graph_1_1_nodes_138_160,0
graph_2_3_nodes_68_75,1
graph_3_5_nodes_68_158,0
graph_2_2_nodes_125_194,0
graph_3_2_nodes_52_63,0
graph_2_2_nodes_175_190,0
graph_1_3_nodes_3_181,0
graph_1_3_nodes_75_151,0
graph_1_3_nodes_142_182,0
graph_4_1_nodes_49_151,0
graph_1_1_nodes_19_104,0
graph_2_5_nodes_97_183,0
graph_2_3_nodes_62_177,0
graph_1_5_nodes_125_179,1
graph_3_3_nodes_84_99,0
graph_2_1_nodes_20_72,0
graph_1_4_nodes_2_47,0
graph_2_4_nodes_161_168,0
graph_3_4_nodes_116_178,0
graph_1_4_nodes_100_113,0
graph_4_4_nodes_127_194,1
graph_2_1_nodes_107_162,0
graph_4_4_nodes_79_124,1
graph_3_4_nodes_50_172,0
graph_1_1_nodes_104_145,0
graph_2_2_nodes_80_90,0
graph_4_4_nodes_76_136,1
graph_4_5_nodes_83_133,0
graph_3_2_nodes_34_118,0
graph_2_3_nodes_4_122,1
graph_4_2_nodes_44_96,1
graph_2_1_nodes_7_53,0
graph_3_1_nodes_82_154,0
graph_4_3_nodes_145_190,0
graph_3_1_nodes_84_130,0
graph_1_4_nodes_144_145,0
graph_4_2_nodes_64_166,1
graph_3_2_nodes_109_136,0
graph_2_3_nodes_26_156,0
graph_2_4_nodes_41_183,0
graph_1_1_nodes_7_158,0
graph_1_2_nodes_17_58,0
graph_3_2_nodes_161_164,0
graph_3_4_nodes_72_152,0
graph_3_3_nodes_69_70,0
graph_4_3_nodes_67_187,0
graph_4_2_nodes_47_161,1
graph_3_3_nodes_128_160,0
graph_4_2_nodes_5_42,1
graph_3_4_nodes_5_34,0
graph_1_2_nodes_2_168,0
graph_3_3_nodes_53_165,0
graph_3_4_nodes_30_88,0
graph_2_2_nodes_48_179,0
graph_2_3_nodes_75_147,1
graph_1_4_nodes_125_197,0
graph_1_4_nodes_21_42,0
graph_4_1_nodes_45_93,0
graph_1_2_nodes_161_181,0
graph_3_1_nodes_21_45,0
graph_2_4_nodes_148_184,0
graph_1_1_nodes_9_76,0
graph_3_4_nodes_52_170,0
graph_3_2_nodes_150_168,0
graph_4_1_nodes_61_64,0
graph_4_2_nodes_9_176,1
graph_3_5_nodes_101_181,0
graph_3_1_nodes_38_115,0
graph_1_4_nodes_23_102,0
graph_1_5_nodes_142_152,1
graph_1_2_nodes_48_119,0
graph_3_2_nodes_20_155,0
graph_1_2_nodes_21_129,0
graph_2_3_nodes_3_155,0
graph_1_4_nodes_79_126,0
graph_3_5_nodes_39_80,0
graph_1_3_nodes_179_191,0
graph_2_2_nodes_45_146,0
graph_3_4_nodes_170_199,0
graph_1_3_nodes_13_144,0
graph_4_5_nodes_110_117,0
graph_2_5_nodes_11_57,0
graph_1_2_nodes_87_195,0
graph_2_3_nodes_126_191,0
graph_2_2_nodes_18_25,0
graph_2_4_nodes_80_175,0
graph_1_2_nodes_98_167,0
graph_4_1_nodes_80_188,0
graph_2_5_nodes_83_199,0
graph_3_5_nodes_41_81,0
graph_2_3_nodes_58_119,0
graph_4_1_nodes_36_108,1
graph_2_5_nodes_57_109,0
graph_2_5_nodes_60_191,0
graph_2_5_nodes_150_197,0
graph_1_3_nodes_112_165,0
graph_2_4_nodes_29_167,0
graph_2_5_nodes_2_128,0
graph_3_3_nodes_2_78,0
graph_2_2_nodes_109_132,0
graph_3_1_nodes_10_143,0
graph_2_2_nodes_118_182,0
graph_4_1_nodes_32_64,0
graph_4_4_nodes_113_187,1
graph_4_2_nodes_7_9,1
graph_4_1_nodes_88_185,0
graph_2_1_nodes_144_185,0
graph_2_3_nodes_1_170,0
graph_3_4_nodes_54_159,0
graph_4_2_nodes_96_166,1
graph_4_2_nodes_14_184,1
graph_4_1_nodes_98_184,0
graph_1_2_nodes_81_145,0
graph_2_1_nodes_36_92,0
graph_4_1_nodes_105_112,0
graph_2_4_nodes_47_178,0
graph_4_2_nodes_34_105,1
graph_4_1_nodes_44_137,0
graph_2_4_nodes_22_124,0
graph_4_5_nodes_14_141,1
graph_2_5_nodes_4_114,0
graph_4_4_nodes_25_180,1
graph_4_1_nodes_92_120,0
graph_4_5_nodes_43_139,1
graph_4_1_nodes_56_145,0
graph_1_4_nodes_26_64,0
graph_4_2_nodes_17_111,1
graph_4_5_nodes_2_70,0
graph_2_4_nodes_127_157,1
graph_3_2_nodes_121_183,0
graph_2_3_nodes_73_155,0
graph_2_2_nodes_5_174,0
graph_1_3_nodes_119_148,0
graph_3_5_nodes_39_144,1
graph_2_4_nodes_64_136,0
graph_3_5_nodes_108_175,0
graph_2_1_nodes_17_139,0
graph_1_2_nodes_46_85,0
graph_3_5_nodes_17_168,0
graph_1_1_nodes_26_78,0
graph_4_2_nodes_180_191,1
graph_3_4_nodes_1_23,1
graph_3_1_nodes_14_193,0
graph_1_2_nodes_41_128,0
graph_4_1_nodes_30_167,0
graph_4_2_nodes_0_66,1
graph_2_3_nodes_4_60,0
graph_4_3_nodes_51_199,0
graph_4_1_nodes_65_96,0
graph_1_1_nodes_12_161,0
graph_1_2_nodes_16_78,0
graph_1_2_nodes_79_159,0
graph_4_2_nodes_152_160,1
graph_2_1_nodes_166_195,0
graph_2_3_nodes_183_188,0
graph_2_1_nodes_89_134,1
graph_4_2_nodes_31_118,1
graph_4_2_nodes_46_181,1
graph_3_4_nodes_140_161,0
graph_2_1_nodes_22_199,0
graph_4_4_nodes_44_173,1
graph_1_2_nodes_33_132,0
graph_2_1_nodes_26_142,0
graph_3_5_nodes_178_188,0
graph_4_3_nodes_27_106,0
graph_2_4_nodes_125_148,0
graph_4_3_nodes_60_178,0
graph_4_1_nodes_102_164,0
graph_2_5_nodes_83_169,0
graph_3_4_nodes_83_131,0
graph_4_3_nodes_41_112,0
graph_1_1_nodes_37_110,0
graph_1_5_nodes_90_199,0
graph_4_1_nodes_4_90,0
graph_2_4_nodes_25_64,0
graph_2_2_nodes_101_193,0
graph_1_1_nodes_42_169,0
graph_4_4_nodes_47_111,1
graph_1_4_nodes_136_144,1
graph_1_3_nodes_60_147,0
graph_2_1_nodes_21_118,0
graph_1_4_nodes_67_85,0
graph_4_5_nodes_74_120,1
graph_2_5_nodes_44_66,0
graph_3_1_nodes_74_105,0
graph_4_3_nodes_86_100,0
graph_2_3_nodes_86_117,0
graph_4_5_nodes_170_184,0
graph_3_4_nodes_33_81,0
graph_1_5_nodes_116_126,0
graph_2_4_nodes_6_187,0
graph_4_2_nodes_133_137,1
graph_1_5_nodes_0_36,0
graph_1_1_nodes_55_189,0
graph_3_5_nodes_110_117,0
graph_3_2_nodes_56_71,0
graph_2_1_nodes_23_135,0
graph_3_5_nodes_46_115,0
graph_3_5_nodes_52_151,0
graph_4_1_nodes_43_144,0
graph_1_3_nodes_40_167,0
graph_1_2_nodes_93_169,0
graph_1_3_nodes_41_144,0
graph_2_2_nodes_128_131,0
graph_4_3_nodes_59_152,0
graph_4_4_nodes_76_159,1
graph_1_2_nodes_50_117,0
graph_1_5_nodes_44_142,1
graph_2_3_nodes_40_176,0
graph_2_5_nodes_58_194,0
graph_1_4_nodes_85_142,0
graph_3_2_nodes_20_120,0
graph_3_5_nodes_36_77,0
graph_3_2_nodes_30_85,0
graph_1_1_nodes_84_127,1
graph_2_2_nodes_62_194,0
graph_2_3_nodes_0_119,0
graph_3_2_nodes_2_98,0
graph_3_2_nodes_17_76,0
graph_4_5_nodes_48_178,0
graph_3_5_nodes_129_189,0
graph_2_3_nodes_39_84,0
graph_3_1_nodes_46_80,0
graph_3_1_nodes_91_95,0
graph_3_4_nodes_4_161,0
graph_4_2_nodes_53_172,1
graph_3_4_nodes_11_107,0
graph_1_1_nodes_67_164,0
graph_4_3_nodes_125_177,0
graph_1_4_nodes_9_69,0
graph_1_3_nodes_66_111,0
graph_1_1_nodes_125_130,0
graph_2_1_nodes_52_89,0
graph_1_3_nodes_0_161,0
graph_4_1_nodes_105_118,0
graph_2_2_nodes_154_183,0
graph_2_1_nodes_37_180,1
graph_2_4_nodes_65_145,0
graph_3_2_nodes_56_111,0
graph_3_5_nodes_70_148,0
graph_4_2_nodes_6_161,1
graph_4_1_nodes_2_179,0
graph_1_1_nodes_10_11,0
graph_4_1_nodes_98_122,0
graph_2_4_nodes_35_183,0
graph_1_4_nodes_74_144,0
graph_3_2_nodes_10_135,0
graph_3_5_nodes_49_61,0
graph_1_3_nodes_14_154,0
graph_4_1_nodes_4_71,0
graph_4_4_nodes_107_197,1
graph_3_5_nodes_31_134,0
graph_3_4_nodes_5_151,0
graph_1_3_nodes_10_24,0
graph_1_5_nodes_13_95,1
graph_1_2_nodes_52_109,0
graph_4_1_nodes_36_190,0
graph_3_3_nodes_87_136,0
graph_2_4_nodes_97_188,0
graph_2_5_nodes_153_172,0
graph_1_1_nodes_99_181,1
graph_3_4_nodes_24_67,0
graph_2_1_nodes_122_138,0
graph_4_1_nodes_165_169,0
graph_1_1_nodes_44_51,0
graph_2_4_nodes_26_80,0
graph_2_2_nodes_99_181,0
graph_3_4_nodes_4_73,0
graph_1_2_nodes_131_174,1
graph_3_5_nodes_39_174,0
graph_1_5_nodes_89_181,0
graph_1_2_nodes_60_180,0
graph_4_3_nodes_66_192,1
graph_3_4_nodes_157_168,0
graph_2_4_nodes_102_118,0
graph_1_4_nodes_37_79,0
graph_2_1_nodes_37_111,0
graph_3_4_nodes_27_76,0
graph_2_4_nodes_9_139,0
graph_4_1_nodes_151_188,0
graph_1_2_nodes_21_158,0
graph_4_3_nodes_73_97,0
graph_3_5_nodes_15_45,0
graph_4_4_nodes_32_53,1
graph_2_3_nodes_85_130,0
graph_1_2_nodes_11_195,0
graph_3_1_nodes_19_164,0
graph_2_1_nodes_15_56,0
graph_3_4_nodes_103_156,0
graph_2_2_nodes_14_91,0
graph_4_5_nodes_40_155,1
graph_2_1_nodes_87_142,0
graph_3_5_nodes_82_103,0
graph_1_3_nodes_132_140,0
graph_4_4_nodes_2_56,1
graph_2_2_nodes_139_188,0
graph_3_1_nodes_195_196,0
graph_2_4_nodes_52_159,0
graph_3_2_nodes_91_168,0
graph_1_4_nodes_47_122,0
graph_4_3_nodes_2_172,0
graph_3_2_nodes_107_135,0
graph_3_3_nodes_63_185,0
graph_3_2_nodes_0_154,1
graph_2_5_nodes_76_81,0
graph_4_3_nodes_91_153,0
graph_2_4_nodes_181_193,0
graph_4_2_nodes_31_77,1
graph_4_3_nodes_52_53,0
graph_4_4_nodes_30_61,1
graph_1_4_nodes_30_173,0
graph_1_2_nodes_33_183,0
graph_4_5_nodes_73_121,0
graph_4_3_nodes_98_165,0
graph_3_5_nodes_90_179,0
graph_4_1_nodes_65_137,1
graph_4_4_nodes_10_43,1
graph_3_5_nodes_24_151,0
graph_4_4_nodes_35_150,1
graph_2_4_nodes_164_192,0
graph_2_3_nodes_47_172,1
graph_1_5_nodes_80_173,0
graph_1_2_nodes_22_87,1
graph_4_2_nodes_16_29,1
graph_4_1_nodes_111_182,0
graph_4_5_nodes_77_158,0
graph_4_4_nodes_65_67,1
graph_2_5_nodes_85_177,0
graph_2_1_nodes_80_122,0
graph_1_4_nodes_5_137,0
graph_2_2_nodes_66_184,0
graph_1_2_nodes_17_172,0
graph_1_5_nodes_85_161,0
graph_4_1_nodes_109_123,0
graph_1_5_nodes_53_83,0
graph_3_4_nodes_108_169,0
graph_1_3_nodes_118_196,0
graph_4_1_nodes_70_146,0
graph_3_4_nodes_112_169,0
graph_4_3_nodes_63_193,0
graph_1_1_nodes_107_175,0
graph_4_3_nodes_188_194,0
graph_2_4_nodes_14_94,0
graph_2_1_nodes_30_167,0
graph_3_3_nodes_35_160,0
graph_3_3_nodes_98_118,0
graph_3_2_nodes_2_135,0
graph_3_3_nodes_47_117,0
graph_4_3_nodes_126_195,0
graph_4_3_nodes_15_186,0
graph_4_5_nodes_140_155,0
graph_4_4_nodes_158_174,1
graph_4_1_nodes_94_127,0
graph_4_5_nodes_20_134,0
graph_2_4_nodes_98_125,0
graph_4_3_nodes_1_149,0
graph_2_4_nodes_90_184,0
graph_4_5_nodes_66_187,0
graph_4_1_nodes_37_174,0
graph_1_2_nodes_54_114,0
graph_4_2_nodes_183_193,1
graph_3_3_nodes_79_144,0
graph_4_3_nodes_45_99,0
graph_2_3_nodes_58_194,0
graph_3_1_nodes_26_196,0
graph_4_3_nodes_170_190,0
graph_2_2_nodes_2_68,0
graph_4_1_nodes_54_62,0
graph_4_1_nodes_139_161,0
graph_1_4_nodes_131_152,0
graph_3_5_nodes_58_190,0
graph_4_3_nodes_54_177,1
graph_4_4_nodes_12_151,1
graph_1_3_nodes_1_163,0
graph_3_3_nodes_12_161,0
graph_1_5_nodes_95_141,1
graph_3_3_nodes_59_152,0
graph_2_3_nodes_22_29,0
graph_1_3_nodes_24_96,0
graph_1_4_nodes_132_136,1
graph_1_3_nodes_11_125,0
graph_4_5_nodes_32_187,0
graph_2_4_nodes_7_132,0
graph_4_3_nodes_127_179,0
graph_3_4_nodes_61_98,0
graph_2_3_nodes_30_186,0
graph_4_2_nodes_101_135,1
graph_4_5_nodes_52_74,0
graph_2_3_nodes_14_75,0
graph_4_2_nodes_93_161,1
graph_2_1_nodes_41_136,0
graph_1_3_nodes_26_135,0
graph_4_5_nodes_71_158,0
graph_1_3_nodes_100_198,0
graph_3_4_nodes_59_122,0
graph_4_3_nodes_3_63,0
graph_3_1_nodes_48_72,0
graph_3_4_nodes_81_166,0
graph_2_3_nodes_97_118,0
graph_1_4_nodes_6_159,0
graph_1_3_nodes_42_113,1
graph_1_2_nodes_157_190,0
graph_1_1_nodes_183_189,1
graph_3_5_nodes_103_105,0
graph_1_5_nodes_59_139,0
graph_3_5_nodes_8_164,0
graph_4_4_nodes_108_149,1
graph_3_3_nodes_42_187,0
graph_2_5_nodes_163_177,0
graph_2_4_nodes_51_103,0
graph_4_4_nodes_6_81,1
graph_4_5_nodes_7_182,0
graph_2_3_nodes_32_82,0
graph_3_5_nodes_46_193,0
graph_4_4_nodes_38_159,1
graph_2_5_nodes_17_121,0
graph_2_5_nodes_168_175,0
graph_1_1_nodes_53_195,0
graph_3_3_nodes_61_104,1
graph_1_5_nodes_99_159,1
graph_3_2_nodes_97_166,0
graph_2_5_nodes_25_121,0
graph_4_5_nodes_131_154,0
graph_4_2_nodes_129_171,1
graph_4_5_nodes_130_193,0
graph_1_3_nodes_118_129,0
graph_4_4_nodes_130_192,1
graph_1_5_nodes_120_162,0
graph_3_1_nodes_19_134,0
graph_3_3_nodes_147_193,0
graph_3_4_nodes_39_162,0
graph_1_4_nodes_86_195,1
graph_2_1_nodes_60_82,1
graph_3_1_nodes_157_170,0
graph_3_4_nodes_7_191,0
graph_1_5_nodes_118_156,0
graph_4_1_nodes_136_137,0
graph_4_3_nodes_165_184,0
graph_3_2_nodes_131_136,0
graph_1_3_nodes_38_82,0
graph_3_2_nodes_69_129,0
graph_3_3_nodes_64_131,0
graph_1_1_nodes_57_89,1
graph_1_5_nodes_6_88,0
graph_3_4_nodes_34_63,0
graph_1_4_nodes_23_171,0
graph_1_3_nodes_16_66,0
graph_3_4_nodes_82_111,1
graph_3_2_nodes_76_111,1
graph_2_3_nodes_36_167,1
graph_1_4_nodes_2_77,0
graph_1_4_nodes_27_124,0
graph_3_5_nodes_33_110,0
graph_3_1_nodes_35_43,0
graph_4_3_nodes_49_88,0
graph_1_4_nodes_128_137,0
graph_4_4_nodes_94_110,1
graph_4_2_nodes_16_71,1
graph_4_1_nodes_117_167,0
graph_2_4_nodes_17_75,0
graph_2_3_nodes_53_125,1
graph_1_1_nodes_40_197,0
graph_1_4_nodes_126_194,0
graph_2_3_nodes_80_180,0
graph_4_2_nodes_65_114,1
graph_1_4_nodes_73_140,0
graph_4_4_nodes_21_177,1
graph_1_2_nodes_81_131,0
graph_3_2_nodes_71_106,1
graph_1_1_nodes_92_107,0
graph_1_5_nodes_25_145,0
graph_1_4_nodes_117_153,0
graph_4_1_nodes_125_140,1
graph_2_2_nodes_51_163,0
graph_1_1_nodes_6_74,0
graph_3_1_nodes_84_181,0
graph_1_5_nodes_137_194,0
graph_3_3_nodes_154_189,0
graph_4_5_nodes_82_111,0
graph_3_3_nodes_145_168,0
graph_2_1_nodes_103_120,0
graph_1_4_nodes_11_107,0
graph_3_2_nodes_41_181,0
graph_1_2_nodes_14_43,0
graph_2_5_nodes_29_169,0
graph_2_2_nodes_54_66,0
graph_4_4_nodes_44_164,1
graph_4_4_nodes_75_191,1
graph_3_5_nodes_42_126,0
graph_3_3_nodes_91_138,0
graph_3_1_nodes_90_179,0
graph_3_4_nodes_186_191,0
graph_2_5_nodes_44_194,0
graph_3_2_nodes_58_108,0
graph_1_4_nodes_9_38,0
graph_2_5_nodes_28_64,0
graph_4_5_nodes_61_90,0
graph_2_5_nodes_51_161,0
graph_3_3_nodes_48_55,0
graph_3_3_nodes_100_174,0
graph_1_2_nodes_9_172,0
graph_2_5_nodes_103_194,0
graph_4_5_nodes_0_40,1
graph_2_5_nodes_41_146,0
graph_4_4_nodes_49_125,1
graph_3_4_nodes_91_136,0
graph_2_4_nodes_30_97,0
graph_4_3_nodes_1_33,0
graph_2_1_nodes_49_126,0
graph_4_4_nodes_77_153,1
graph_3_2_nodes_180_191,0
graph_3_2_nodes_51_56,0
graph_3_5_nodes_41_54,0
graph_4_1_nodes_88_196,0
graph_3_5_nodes_65_166,0
graph_4_4_nodes_11_141,1
graph_2_1_nodes_102_155,0
graph_3_1_nodes_140_186,0
graph_3_1_nodes_23_186,1
graph_2_1_nodes_36_160,0
graph_1_2_nodes_106_127,0
graph_4_1_nodes_37_55,0
graph_2_5_nodes_5_20,0
graph_4_1_nodes_37_181,0
graph_4_3_nodes_6_140,0
graph_3_3_nodes_88_115,0
graph_2_2_nodes_137_171,0
graph_2_5_nodes_24_159,0
graph_4_4_nodes_57_106,1
graph_2_5_nodes_22_88,0
graph_3_1_nodes_52_146,0
graph_3_1_nodes_168_180,0
graph_1_4_nodes_32_72,0
graph_2_2_nodes_18_98,0
graph_4_1_nodes_77_180,0
graph_3_2_nodes_11_145,0
graph_4_5_nodes_91_187,0
graph_4_3_nodes_7_75,0
graph_4_5_nodes_58_155,0
graph_4_5_nodes_33_142,1
graph_1_2_nodes_157_168,0
graph_3_4_nodes_91_93,0
graph_2_2_nodes_43_97,0
graph_3_3_nodes_46_114,0
graph_1_3_nodes_2_42,0
graph_4_4_nodes_113_128,1
graph_4_3_nodes_59_155,0
graph_4_1_nodes_55_195,0
graph_3_1_nodes_51_104,1
graph_3_2_nodes_121_182,0
graph_4_2_nodes_49_186,1
graph_1_2_nodes_132_182,0
graph_1_3_nodes_112_126,0
graph_3_1_nodes_106_153,0
graph_1_5_nodes_52_177,1
graph_4_2_nodes_4_78,1
graph_2_5_nodes_4_81,0
graph_3_4_nodes_106_113,0
graph_1_4_nodes_74_96,0
graph_2_3_nodes_59_112,0
graph_3_1_nodes_38_93,0
graph_3_4_nodes_109_137,1
graph_3_5_nodes_39_58,1
graph_2_5_nodes_19_35,0
graph_3_4_nodes_61_121,0
graph_2_5_nodes_8_96,1
graph_1_5_nodes_102_162,0
graph_2_4_nodes_21_89,1
graph_3_3_nodes_92_180,0
graph_1_5_nodes_48_64,0
graph_3_1_nodes_38_102,0
graph_1_3_nodes_90_144,0
graph_1_5_nodes_7_58,0
graph_4_4_nodes_31_102,1
graph_3_2_nodes_10_69,0
graph_1_3_nodes_168_176,0
graph_3_2_nodes_64_110,0
graph_2_3_nodes_45_69,0
graph_2_4_nodes_19_68,0
graph_1_3_nodes_36_159,0
graph_3_1_nodes_73_128,0
graph_2_2_nodes_159_187,1
graph_1_4_nodes_89_162,0
graph_2_5_nodes_52_58,0
graph_4_4_nodes_39_49,1
graph_3_2_nodes_99_112,0
graph_3_4_nodes_101_123,1
graph_1_2_nodes_45_172,0
graph_4_2_nodes_83_186,1
graph_4_2_nodes_64_136,1
graph_2_1_nodes_88_135,0
graph_2_3_nodes_40_91,0
graph_3_1_nodes_83_141,0
graph_4_5_nodes_129_132,0
graph_2_3_nodes_156_161,0
graph_4_5_nodes_49_112,0
