,Degree_A,Clustering Coefficient_A,Betweenness_A,Closeness_A,Shortest Path_A,Eigenvector_A,E In_A,E Out_A,E In Over E Out_A,ODF_A,Expansion_A,Cut Ratio_A,Conductance_A,Normalised Cut_A,Triangle Participation_A,Degree_B,Clustering Coefficient_B,Betweenness_B,Closeness_B,Shortest Path_B,Eigenvector_B,E In_B,E Out_B,E In Over E Out_B,ODF_B,Expansion_B,Cut Ratio_B,Conductance_B,Normalised Cut_B,Triangle Participation_B,Shortest Path Length,Triadic Closure,Mean Deg. on Path,Median Deg. on Path,Max Deg. on Path,Min Deg. on Path,Var of Deg. on Path
graph_4_1_nodes_4_71,6.0,0.2,0.0022681761390187013,0.35663082437275984,2.8040201005025125,0.05440376093263812,3.0,3.0,1.0,0.5,0.1875,0.016304347826086953,0.3333333333333333,0.3350584627180373,0.25,9.0,0.09523809523809523,0.004818052488188126,0.3658088235294117,2.7336683417085426,0.04413413950759285,5.0,4.0,1.25,0.4444444444444446,0.2666666666666666,0.02162162162162162,0.2857142857142856,0.2880184331797234,0.0,4,0,7.8,8.0,10,6,2.56
graph_4_4_nodes_107_197,5.0,0.0,0.004582524917809333,0.3431034482758621,2.914572864321608,0.03317301926692085,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0014537107544659058,0.33614864864864863,2.9748743718592965,0.0333944009151529,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,8.0,7.0,14,4,13.2
graph_3_5_nodes_31_134,8.0,0.2,0.003382945013725545,0.3553571428571429,2.814070351758794,0.046338718197850855,6.0,2.0,3.0,0.25,0.09523809523809527,0.011173184357541895,0.1428571428571428,0.14398326898326896,0.2380952380952381,6.0,0.0,0.004838295702468158,0.3485113835376533,2.869346733668342,0.029152692531301483,3.0,3.0,1.0,0.5,0.1363636363636363,0.016853932584269656,0.3333333333333333,0.33501589082071426,0.0,3,0,11.75,8.0,25,6,59.1875
graph_3_4_nodes_5_151,20.0,0.0457516339869281,0.037758193162940636,0.3932806324110672,2.542713567839196,0.09914157377597944,11.0,9.0,1.2222222222222217,0.4500000000000001,0.5294117647058824,0.04918032786885247,0.29032258064516125,0.29609551201142176,0.4705882352941177,5.0,0.0,0.005087957145485261,0.3214862681744749,3.110552763819096,0.017874144500752902,2.0,3.0,0.6666666666666665,0.5999999999999998,0.13043478260869562,0.016949152542372885,0.42857142857142855,0.4304810402837137,0.0,3,0,9.5,6.5,20,5,37.25
graph_1_3_nodes_10_24,9.0,0.3611111111111111,0.005939478506665116,0.3109375,3.2160804020100504,0.05591121471509218,8.0,1.0,8.0,0.11111111111111116,0.0434782608695652,0.005649717514124296,0.05882352941176471,0.059423409435759876,0.3913043478260869,9.0,0.2222222222222222,0.015326555655942169,0.3436960276338515,2.9095477386934667,0.03374286377225865,7.0,2.0,3.5,0.2222222222222223,0.0769230769230769,0.011494252873563215,0.125,0.12619760479041914,0.2692307692307692,3,0,8.0,8.0,9,7,1.0
graph_1_5_nodes_13_95,9.0,0.2777777777777778,0.0093660503854113,0.33111480865224624,3.020100502512563,0.025525571396724483,8.0,1.0,8.0,0.11111111111111116,0.03448275862068966,0.005847953216374268,0.05882352941176471,0.05941700122185376,0.2758620689655173,15.0,0.09523809523809523,0.02326819014379701,0.35346358792184723,2.8291457286432165,0.03533912549907323,13.0,2.0,6.5,0.1333333333333333,0.06896551724137932,0.011695906432748536,0.0714285714285714,0.07262188885100576,0.3793103448275863,2,0,11.0,9.0,15,9,8.0
graph_1_2_nodes_52_109,13.0,0.2307692307692308,0.04060068308591732,0.35727109515260325,2.798994974874372,0.07938697805947148,10.0,3.0,3.333333333333334,0.2307692307692308,0.11111111111111116,0.017341040462427737,0.13043478260869562,0.13238410034748704,0.4074074074074074,7.0,0.3809523809523809,0.01389019511775823,0.3338926174496644,2.9949748743718594,0.07589865118935829,6.0,1.0,6.0,0.1428571428571428,0.03225806451612902,0.005917159763313611,0.0769230769230769,0.07757032611401546,0.2258064516129031,1,0,10.0,10.0,13,7,9.0
graph_4_1_nodes_36_190,6.0,0.13333333333333333,0.0026204819009597985,0.3671586715867159,2.7236180904522613,0.03927805737225461,3.0,3.0,1.0,0.5,0.06976744186046513,0.01910828025477708,0.3333333333333333,0.3350584627180373,0.06976744186046513,4.0,0.16666666666666666,0.0010756858079273006,0.3333333333333333,3.0,0.021842032562587096,2.0,2.0,1.0,0.5,0.11764705882352942,0.010928961748633885,0.3333333333333333,0.3344827586206896,0.17647058823529405,3,0,8.75,8.5,14,4,15.6875
graph_3_3_nodes_87_136,6.0,0.13333333333333333,0.002821944596356943,0.3431034482758621,2.914572864321608,0.05754033831846951,3.0,3.0,1.0,0.5,0.10714285714285714,0.017441860465116282,0.3333333333333333,0.33521421107628,0.10714285714285714,9.0,0.08333333333333333,0.01030566936540686,0.3605072463768116,2.7738693467336684,0.059642233423164326,7.0,2.0,3.5,0.2222222222222223,0.06896551724137932,0.011695906432748536,0.125,0.1262610340479193,0.206896551724138,4,0,12.0,13.0,18,6,17.2
graph_2_4_nodes_97_188,8.0,0.10714285714285714,0.008955487180563612,0.3401709401709402,2.939698492462312,0.043364206292670716,5.0,3.0,1.666666666666667,0.375,0.1363636363636363,0.016853932584269656,0.2307692307692308,0.2325863113264689,0.1363636363636363,4.0,0.0,0.0015109040240366394,0.2992481203007519,3.3417085427135684,0.014079843391350459,3.0,1.0,3.0,0.25,0.05000000000000001,0.005555555555555553,0.1428571428571428,0.14346210353469885,0.0,3,0,6.25,6.5,8,4,2.1875
graph_2_5_nodes_153_172,7.0,0.047619047619047616,0.008415615093530115,0.34608695652173915,2.8894472361809047,0.02233252254108031,3.0,4.0,0.75,0.5714285714285712,0.21052631578947364,0.02209944751381216,0.4000000000000001,0.4024390243902439,0.15789473684210528,6.0,0.2,0.00563678334085808,0.3638025594149909,2.748743718592965,0.08253305427538046,4.0,2.0,2.0,0.3333333333333333,0.055555555555555566,0.012195121951219514,0.20000000000000004,0.20122249388753047,0.1388888888888889,3,0,6.25,6.5,7,5,0.6875
graph_1_1_nodes_99_181,7.0,0.19047619047619047,0.010134319882188644,0.31437598736176936,3.1809045226130648,0.04706280510682083,5.0,2.0,2.5,0.2857142857142856,0.0769230769230769,0.011494252873563215,0.16666666666666666,0.16799645390070922,0.2307692307692308,5.0,0.4,0.0008953519617330569,0.2855093256814921,3.5025125628140703,0.02982048724012805,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2307692307692308,1,3,6.0,6.0,7,5,1.0
graph_3_4_nodes_24_67,4.0,0.0,0.003017705449034534,0.3294701986754967,3.0351758793969847,0.026637218705149717,1.0,3.0,0.3333333333333333,0.75,0.17647058823529405,0.016393442622950814,0.5999999999999998,0.6019071837253654,0.0,6.0,0.13333333333333333,0.0040147228658258104,0.35855855855855856,2.7889447236180898,0.06728183544736416,3.0,3.0,1.0,0.5,0.09677419354838708,0.017751479289940832,0.3333333333333333,0.3352453792224347,0.12903225806451607,3,0,13.5,7.0,36,4,170.75
graph_2_1_nodes_122_138,8.0,0.2857142857142857,0.005413055072502212,0.3503521126760563,2.8542713567839195,0.05581819443888042,6.0,2.0,3.0,0.25,0.0869565217391304,0.011299435028248593,0.1428571428571428,0.14404903797037288,0.3043478260869565,10.0,0.17777777777777778,0.010079464124325936,0.35727109515260325,2.798994974874372,0.043887377399210614,9.0,1.0,9.0,0.10000000000000002,0.037037037037037035,0.0057803468208092465,0.05263157894736841,0.05323002299285017,0.3333333333333333,3,0,9.5,9.0,12,8,2.75
graph_4_1_nodes_165_169,7.0,0.14285714285714285,0.00561354224873591,0.3972055888223553,2.5175879396984926,0.065659330336376,1.0,6.0,0.16666666666666666,0.8571428571428571,0.5999999999999998,0.03157894736842105,0.75,0.7534364261168385,0.0,8.0,0.14285714285714285,0.007336457500347915,0.3698884758364313,2.7035175879396984,0.05532843634295627,5.0,3.0,1.666666666666667,0.375,0.17647058823529405,0.016393442622950814,0.2307692307692308,0.2324983373974729,0.3529411764705881,3,0,10.75,9.5,17,7,15.1875
graph_1_1_nodes_44_51,5.0,0.1,0.007634185965356778,0.3090062111801242,3.2361809045226133,0.012099145709015128,4.0,1.0,4.0,0.20000000000000004,0.045454545454545456,0.005617977528089888,0.11111111111111116,0.11177556293835364,0.1363636363636363,10.0,0.14285714285714285,0.020100572380094068,0.314873417721519,3.1758793969849246,0.011609555656567268,8.0,2.0,4.0,0.20000000000000004,0.09090909090909093,0.011235955056179777,0.11111111111111116,0.11244622459575733,0.2727272727272726,3,0,8.75,9.0,12,5,6.6875
graph_2_4_nodes_26_80,10.0,0.3555555555555556,0.008827733275559047,0.35159010600706714,2.8442211055276383,0.05041214292992623,8.0,2.0,4.0,0.20000000000000004,0.10000000000000002,0.011111111111111106,0.11111111111111116,0.1123276561232766,0.4500000000000001,6.0,0.26666666666666666,0.0043448960569405825,0.3273026315789473,3.055276381909548,0.02763263621444464,5.0,1.0,5.0,0.16666666666666666,0.0434782608695652,0.005649717514124296,0.09090909090909093,0.09151551904735652,0.2173913043478261,4,0,10.0,10.0,13,6,6.0
graph_2_2_nodes_99_181,4.0,0.16666666666666666,0.0016027860889725265,0.33001658374792703,3.030150753768844,0.031729760981878845,3.0,1.0,3.0,0.25,0.033333333333333326,0.005882352941176472,0.1428571428571428,0.14345991561181431,0.10000000000000002,5.0,0.4,0.0022700356356728426,0.3472949389179756,2.8793969849246226,0.05344167026658709,4.0,1.0,4.0,0.20000000000000004,0.03448275862068966,0.005847953216374268,0.11111111111111116,0.11171461141286128,0.17241379310344834,4,0,14.4,5.0,29,4,142.24
graph_3_4_nodes_4_73,7.0,0.19047619047619047,0.006244168307253219,0.3431034482758621,2.914572864321608,0.04784770616473176,4.0,3.0,1.333333333333333,0.42857142857142855,0.17647058823529405,0.016393442622950814,0.2727272727272726,0.2746417590067877,0.29411764705882354,6.0,0.13333333333333333,0.004744220347411829,0.3522123893805309,2.8391959798994977,0.0363291622727682,2.0,4.0,0.5,0.6666666666666665,0.4000000000000001,0.021052631578947385,0.5,0.5025445292620867,0.2999999999999999,3,0,7.5,6.5,12,5,7.25
graph_1_2_nodes_131_174,9.0,0.3055555555555556,0.0211158843044711,0.3214862681744749,3.110552763819096,0.026297069751004952,7.0,2.0,3.5,0.2222222222222223,0.0869565217391304,0.011299435028248593,0.125,0.12629533678756474,0.3478260869565216,4.0,0.3333333333333333,0.0005155148896583342,0.2493734335839599,4.010050251256281,0.0051762741200096895,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.1739130434782608,2,0,7.0,8.0,9,4,4.666666666666667
graph_3_5_nodes_39_174,11.0,0.12727272727272726,0.009124003099341223,0.3719626168224299,2.6884422110552766,0.08646056056728882,6.0,5.0,1.1999999999999995,0.4545454545454544,0.2272727272727272,0.028089887640449448,0.29411764705882354,0.29692821479350595,0.31818181818181823,8.0,0.13333333333333333,0.0039653664823141935,0.3395904436860068,2.9447236180904524,0.027229723015991927,6.0,2.0,3.0,0.25,0.09523809523809527,0.011173184357541895,0.1428571428571428,0.14398326898326896,0.1428571428571428,4,0,10.0,10.0,11,8,1.2
graph_1_5_nodes_89_181,6.0,0.4,0.0031434886162395605,0.31240188383045525,3.201005025125628,0.017909229153504274,5.0,1.0,5.0,0.16666666666666666,0.04,0.005714285714285714,0.09090909090909093,0.09150045696467933,0.2400000000000001,11.0,0.34545454545454546,0.01813946240829285,0.3692022263450835,2.7085427135678386,0.1492248717594918,9.0,2.0,4.5,0.18181818181818185,0.06451612903225802,0.011834319526627222,0.10000000000000002,0.101187648456057,0.3225806451612903,3,0,8.75,9.0,11,6,3.1875
graph_1_2_nodes_60_180,8.0,0.21428571428571427,0.007759510781905021,0.3094867807153966,3.2311557788944723,0.054961508334131916,6.0,2.0,3.0,0.25,0.07407407407407407,0.011560693641618491,0.1428571428571428,0.14415080391794494,0.2592592592592592,7.0,0.2857142857142857,0.02183199673563864,0.33843537414965985,2.9547738693467336,0.06855283887227348,5.0,2.0,2.5,0.2857142857142856,0.06451612903225802,0.011834319526627222,0.16666666666666666,0.16795865633074936,0.19354838709677416,3,0,8.25,7.5,11,7,2.6875
graph_4_3_nodes_66_192,7.0,0.09523809523809523,0.004778195172876693,0.3692022263450835,2.7085427135678386,0.05672650447393358,3.0,4.0,0.75,0.5714285714285712,0.125,0.02380952380952382,0.4000000000000001,0.40243013365735103,0.0,7.0,0.14285714285714285,0.004495880927922978,0.3528368794326241,2.8341708542713566,0.045726299907604205,4.0,3.0,1.333333333333333,0.42857142857142855,0.09375,0.01785714285714285,0.2727272727272726,0.2745532009074311,0.125,3,0,9.25,8.0,14,7,8.1875
graph_3_4_nodes_157_168,6.0,0.06666666666666668,0.004315092759676382,0.3431034482758621,2.914572864321608,0.044628409042486966,3.0,3.0,1.0,0.5,0.10344827586206896,0.017543859649122806,0.3333333333333333,0.3352453792224347,0.10344827586206896,11.0,0.18181818181818185,0.01181548140149376,0.37335834896810505,2.678391959798996,0.08443900436280613,7.0,4.0,1.75,0.3636363636363637,0.2222222222222223,0.02197802197802197,0.2222222222222223,0.2247830416844501,0.4444444444444446,3,0,10.75,9.0,19,6,26.1875
graph_2_4_nodes_102_118,7.0,0.2857142857142857,0.004893307775446669,0.3316666666666667,3.0150753768844223,0.03784472995382022,6.0,1.0,6.0,0.1428571428571428,0.04166666666666666,0.005681818181818182,0.0769230769230769,0.07753024146466768,0.25,6.0,0.13333333333333333,0.0051485822063900046,0.33111480865224624,3.020100502512563,0.025167374223107386,4.0,2.0,2.0,0.3333333333333333,0.10000000000000002,0.011111111111111106,0.20000000000000004,0.2012106537530266,0.20000000000000004,2,0,7.0,7.0,8,6,0.6666666666666666
graph_1_4_nodes_37_79,5.0,0.1,0.0051954608323774975,0.2826704545454545,3.5376884422110555,0.002126597476829916,4.0,1.0,4.0,0.20000000000000004,0.04166666666666666,0.005681818181818182,0.11111111111111116,0.1117412308338584,0.125,4.0,0.16666666666666666,0.0013466520849357753,0.2700135685210312,3.7035175879396975,0.0027831445622730475,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.125,2,0,5.666666666666668,5.0,8,4,2.888888888888889
graph_2_1_nodes_37_111,6.0,0.06666666666666668,0.00653263245747285,0.3128930817610063,3.1959798994974875,0.014846289592069328,4.0,2.0,2.0,0.3333333333333333,0.0769230769230769,0.011494252873563215,0.20000000000000004,0.20118906064209285,0.1153846153846154,5.0,0.2,0.005251123431332561,0.35855855855855856,2.7889447236180898,0.0771948984174961,3.0,2.0,1.5,0.4000000000000001,0.06666666666666665,0.011764705882352944,0.25,0.2511876484560571,0.1333333333333333,3,0,7.75,7.5,11,5,5.6875
graph_3_4_nodes_27_76,5.0,0.0,0.0007759146352290324,0.2974588938714499,3.3618090452261304,0.013791387707410969,4.0,1.0,4.0,0.20000000000000004,0.05882352941176471,0.005464480874316943,0.11111111111111116,0.11175008874689384,0.0,13.0,0.07272727272727272,0.02019489142419241,0.3631386861313868,2.753768844221105,0.04698622582698469,7.0,6.0,1.1666666666666667,0.4615384615384616,0.206896551724138,0.03508771929824561,0.2999999999999999,0.30383631713555,0.13793103448275865,4,0,6.8,6.0,13,4,10.16
graph_2_4_nodes_9_139,10.0,0.14285714285714285,0.009022714981351742,0.3395904436860068,2.9447236180904524,0.028964707898592238,8.0,2.0,4.0,0.20000000000000004,0.09523809523809527,0.011173184357541895,0.11111111111111116,0.1123276561232766,0.2857142857142856,7.0,0.19047619047619047,0.004347165550521103,0.31587301587301586,3.1658291457286434,0.02171720759335753,6.0,1.0,6.0,0.1428571428571428,0.0434782608695652,0.005649717514124296,0.0769230769230769,0.07753024146466768,0.26086956521739124,3,0,8.5,8.5,10,7,1.25
graph_4_1_nodes_151_188,6.0,0.0,0.0034987287221180394,0.3485113835376533,2.869346733668342,0.030184091729794974,2.0,4.0,0.5,0.6666666666666665,0.2222222222222223,0.02197802197802197,0.5,0.5022962112514352,0.0,6.0,0.13333333333333333,0.003908643306012047,0.3611615245009073,2.7688442211055286,0.037278415206327034,3.0,3.0,1.0,0.5,0.2727272727272726,0.015873015873015872,0.3333333333333333,0.3350584627180373,0.2727272727272726,3,0,11.0,8.0,22,6,43.0
graph_1_2_nodes_21_158,7.0,0.3333333333333333,0.008229606215735433,0.32569558101472995,3.0703517587939704,0.04335721546327954,6.0,1.0,6.0,0.1428571428571428,0.03846153846153845,0.005747126436781607,0.0769230769230769,0.07757032611401546,0.2692307692307692,9.0,0.1111111111111111,0.008765901999449916,0.3066255778120185,3.2613065326633164,0.015461119501858776,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222223,3,0,10.25,8.0,19,6,26.6875
graph_4_3_nodes_73_97,5.0,0.0,0.0026515714659901685,0.3509700176366843,2.849246231155779,0.04259730681443152,2.0,3.0,0.6666666666666665,0.5999999999999998,0.2727272727272726,0.015873015873015872,0.42857142857142855,0.4303929221962007,0.0,6.0,0.06666666666666668,0.003535170502326497,0.3638025594149909,2.748743718592965,0.055714936957479866,2.0,4.0,0.5,0.6666666666666665,0.1739130434782608,0.022598870056497185,0.5,0.5024271844660194,0.0,3,0,8.5,8.0,13,5,10.25
graph_3_5_nodes_15_45,4.0,0.0,0.0032601377295809275,0.3390119250425894,2.949748743718593,0.02470474872025034,2.0,2.0,1.0,0.5,0.09090909090909093,0.011235955056179777,0.3333333333333333,0.3344544095665169,0.0,9.0,0.19444444444444445,0.008404167499848104,0.381957773512476,2.6180904522613067,0.09511414159186657,5.0,4.0,1.25,0.4444444444444446,0.19047619047619047,0.0223463687150838,0.2857142857142856,0.2879614767255215,0.2857142857142856,3,0,11.0,7.5,25,4,68.5
graph_4_4_nodes_32_53,14.0,0.09090909090909093,0.0144490835434193,0.381957773512476,2.6180904522613067,0.0878441303244655,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000001,20.0,0.08421052631578947,0.03869358597417062,0.41372141372141374,2.4170854271356785,0.16617861454114327,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.08,2,0,14.666666666666664,14.0,20,10,16.88888888888889
graph_2_3_nodes_85_130,10.0,0.06666666666666668,0.014578592570570387,0.3804971319311664,2.628140703517588,0.05912930418325511,6.0,4.0,1.5,0.4000000000000001,0.14814814814814814,0.023121387283236983,0.25,0.2523121387283237,0.2222222222222223,10.0,0.2888888888888889,0.008208932459367945,0.3528368794326241,2.8341708542713566,0.057024690958290075,9.0,1.0,9.0,0.10000000000000002,0.037037037037037035,0.0057803468208092465,0.05263157894736841,0.05321263647206334,0.3703703703703704,4,0,12.6,10.0,17,10,10.239999999999998
graph_1_2_nodes_11_195,8.0,0.2857142857142857,0.015587371665376588,0.3431034482758621,2.914572864321608,0.0440595715208298,6.0,2.0,3.0,0.25,0.0769230769230769,0.011494252873563215,0.1428571428571428,0.14415080391794494,0.2692307692307692,5.0,0.4,0.001405372940049326,0.2943786982248521,3.396984924623116,0.03531897292713804,4.0,1.0,4.0,0.20000000000000004,0.037037037037037035,0.0057803468208092465,0.11111111111111116,0.11175668890323508,0.1851851851851852,3,0,10.0,8.0,19,5,28.5
graph_3_1_nodes_19_164,6.0,0.06666666666666668,0.005479311916554362,0.33671742808798644,2.969849246231156,0.02593491750413884,3.0,3.0,1.0,0.5,0.21428571428571427,0.01612903225806451,0.3333333333333333,0.3351863290096767,0.21428571428571427,6.0,0.2,0.003764972736623977,0.3485113835376533,2.869346733668342,0.043748369615885185,4.0,2.0,2.0,0.3333333333333333,0.0714285714285714,0.011627906976744179,0.20000000000000004,0.20123762376237628,0.17857142857142852,3,0,6.5,6.0,9,5,2.25
graph_2_1_nodes_15_56,7.0,0.2857142857142857,0.0035552533155950397,0.34251290877796897,2.9195979899497484,0.03527408395380871,6.0,1.0,6.0,0.1428571428571428,0.05263157894736841,0.0055248618784530384,0.0769230769230769,0.07751937984496124,0.3684210526315789,9.0,0.047619047619047616,0.007797959611642207,0.3436960276338515,2.9095477386934667,0.026566429402424763,7.0,2.0,3.5,0.2222222222222223,0.06896551724137932,0.011695906432748536,0.125,0.12619331742243434,0.10344827586206896,4,0,9.0,9.0,11,7,3.2
graph_3_4_nodes_103_156,5.0,0.3,0.0023427819414218714,0.35159010600706714,2.8442211055276383,0.06339795651850115,4.0,1.0,4.0,0.20000000000000004,0.03225806451612902,0.005917159763313611,0.11111111111111116,0.11175008874689384,0.16129032258064516,13.0,0.0641025641025641,0.02484853647520133,0.3964143426294821,2.522613065326633,0.08648245029079689,8.0,5.0,1.6000000000000003,0.3846153846153848,0.17241379310344834,0.029239766081871343,0.2380952380952381,0.2412983130471921,0.2413793103448275,3,0,15.5,10.5,36,5,148.25
graph_2_2_nodes_14_91,9.0,0.09523809523809523,0.006282922599297719,0.34251290877796897,2.9195979899497484,0.04432738843466365,7.0,2.0,3.5,0.2222222222222223,0.09523809523809527,0.011173184357541895,0.125,0.1262106537530267,0.19047619047619047,9.0,0.16666666666666666,0.007864752280945648,0.3522123893805309,2.8391959798994977,0.04691996210780476,7.0,2.0,3.5,0.2222222222222223,0.06666666666666665,0.011764705882352944,0.125,0.1262106537530267,0.2333333333333333,3,0,11.0,9.0,19,7,22.0
graph_4_5_nodes_40_155,7.0,0.14285714285714285,0.006668825387160598,0.38943248532289626,2.5678391959798996,0.07159549190777217,3.0,4.0,0.75,0.5714285714285712,0.3333333333333333,0.021276595744680844,0.4000000000000001,0.4024844720496895,0.25,10.0,0.08888888888888889,0.011596051613712816,0.388671875,2.5728643216080402,0.08747888380362898,2.0,8.0,0.25,0.8000000000000002,0.6666666666666665,0.04255319148936169,0.6666666666666665,0.6716171617161717,0.0,2,0,9.333333333333334,10.0,11,7,2.888888888888889
graph_2_1_nodes_87_142,8.0,0.21428571428571427,0.007544457231273462,0.34488734835355284,2.8994974874371864,0.026622629603282908,5.0,3.0,1.666666666666667,0.375,0.1153846153846154,0.01724137931034483,0.2307692307692308,0.23255388276209216,0.2307692307692308,8.0,0.21428571428571427,0.00582780139845327,0.35727109515260325,2.798994974874372,0.1039088338153958,5.0,3.0,1.666666666666667,0.375,0.10000000000000002,0.017647058823529405,0.2307692307692308,0.23255388276209216,0.20000000000000004,3,0,14.75,8.0,38,5,181.6875
graph_3_5_nodes_82_103,6.0,0.06666666666666668,0.004028999268297225,0.35663082437275984,2.8040201005025125,0.046830146531745394,3.0,3.0,1.0,0.5,0.1428571428571428,0.016759776536312856,0.3333333333333333,0.33501589082071426,0.1428571428571428,12.0,0.1111111111111111,0.009167784794698005,0.3797709923664122,2.6331658291457285,0.0703501051073931,8.0,4.0,2.0,0.3333333333333333,0.21052631578947364,0.02209944751381216,0.20000000000000004,0.2022547914317925,0.31578947368421056,3,0,9.0,9.0,12,6,4.5
graph_1_3_nodes_132_140,7.0,0.1,0.007326644555976688,0.3214862681744749,3.110552763819096,0.02008037953182527,6.0,1.0,6.0,0.1428571428571428,0.03448275862068966,0.005847953216374268,0.0769230769230769,0.07752152096855867,0.10344827586206896,7.0,0.3809523809523809,0.0018161126596611496,0.2956909361069837,3.3819095477386933,0.013716158437978576,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.3809523809523811,4,0,7.8,7.0,10,6,2.16
graph_4_4_nodes_2_56,7.0,0.14285714285714285,0.0058175834633603036,0.3664825046040516,2.728643216080402,0.08680184688434385,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000005,7.0,0.09523809523809523,0.005214436311984263,0.3436960276338515,2.9095477386934667,0.03845564537670426,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000005,3,0,9.5,7.5,16,7,14.25
graph_2_2_nodes_139_188,7.0,0.047619047619047616,0.011310844902021291,0.3579136690647482,2.793969849246232,0.061410890482045226,3.0,4.0,0.75,0.5714285714285712,0.19047619047619047,0.0223463687150838,0.4000000000000001,0.4024067388688328,0.0,6.0,0.06666666666666668,0.002933143574999721,0.3235772357723577,3.0904522613065333,0.029776747439045643,5.0,1.0,5.0,0.16666666666666666,0.0357142857142857,0.0058139534883720895,0.09090909090909093,0.09151332051634163,0.10714285714285714,3,0,7.75,7.0,11,6,3.6875
graph_3_1_nodes_195_196,5.0,0.2,0.002859193267993863,0.3316666666666667,3.0150753768844223,0.030071851124556837,2.0,3.0,0.6666666666666665,0.5999999999999998,0.07894736842105264,0.018518518518518517,0.42857142857142855,0.4304221380100468,0.07894736842105264,4.0,0.16666666666666666,0.0014511033349923685,0.3305647840531561,3.0251256281407035,0.027606159711882967,2.0,2.0,1.0,0.5,0.1538461538461538,0.010695187165775395,0.3333333333333333,0.3345679012345678,0.2307692307692308,4,0,9.8,7.0,22,4,42.96
graph_2_4_nodes_52_159,5.0,0.1,0.004977569163436266,0.319935691318328,3.1256281407035176,0.021273636672894367,3.0,2.0,1.5,0.4000000000000001,0.09090909090909093,0.011235955056179777,0.25,0.2512091898428053,0.1363636363636363,7.0,0.14285714285714285,0.005253762259164492,0.30474732006125577,3.28140703517588,0.02336521224486964,5.0,2.0,2.5,0.2857142857142856,0.10000000000000002,0.011111111111111106,0.16666666666666666,0.16787878787878793,0.20000000000000004,5,0,7.166666666666668,7.0,11,5,4.138888888888888
graph_3_2_nodes_91_168,7.0,0.14285714285714285,0.005579749274582889,0.3598553345388789,2.778894472361809,0.0325619810355721,4.0,3.0,1.333333333333333,0.42857142857142855,0.1875,0.016304347826086953,0.2727272727272726,0.2744992750899425,0.3125,17.0,0.13333333333333333,0.026191552434089167,0.4094650205761317,2.442211055276382,0.10084904166758583,11.0,6.0,1.8333333333333328,0.3529411764705881,0.26086956521739124,0.03389830508474577,0.21428571428571427,0.21785289621199247,0.4347826086956522,3,0,15.0,12.0,30,6,93.5
graph_1_4_nodes_47_122,5.0,0.3,0.0013083285156433506,0.28067700987306066,3.5628140703517586,0.004644014496963835,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2380952380952381,5.0,0.2,0.006431611924171556,0.2983508245877061,3.3517587939698488,0.006661938949155824,4.0,1.0,4.0,0.20000000000000004,0.04166666666666666,0.005681818181818182,0.11111111111111116,0.1117412308338584,0.20833333333333331,4,0,6.6,6.0,10,5,3.44
graph_4_3_nodes_2_172,4.0,0.0,0.001872538780263073,0.3338926174496644,2.9949748743718594,0.02674009730571333,2.0,2.0,1.0,0.5,0.11764705882352942,0.010928961748633885,0.3333333333333333,0.3345484001620089,0.0,8.0,0.13333333333333333,0.0035464001206591523,0.3503521126760563,2.8542713567839195,0.05469872326271225,5.0,3.0,1.666666666666667,0.375,0.13043478260869562,0.016949152542372885,0.2307692307692308,0.2325973843341301,0.13043478260869562,3,0,8.0,9.0,10,4,6.0
graph_3_2_nodes_107_135,6.0,0.13333333333333333,0.0042478396654079854,0.3407534246575342,2.9346733668341707,0.02053024267347732,4.0,2.0,2.0,0.3333333333333333,0.08,0.011428571428571429,0.20000000000000004,0.20118203309692675,0.16,11.0,0.2777777777777778,0.0063813412165160035,0.3712686567164179,2.6934673366834168,0.07836484192093028,8.0,3.0,2.666666666666666,0.2727272727272726,0.13043478260869562,0.016949152542372885,0.15789473684210528,0.1596751522723723,0.3043478260869565,2,0,8.333333333333334,8.0,11,6,4.222222222222221
graph_3_3_nodes_63_185,13.0,0.1153846153846154,0.016139342392249394,0.37335834896810505,2.678391959798996,0.0871217821081999,9.0,4.0,2.25,0.3076923076923076,0.1428571428571428,0.023255813953488358,0.18181818181818185,0.1843434343434343,0.35714285714285704,5.0,0.1,0.0042486200301044465,0.33671742808798644,2.969849246231156,0.03558537526493296,3.0,2.0,1.5,0.4000000000000001,0.10526315789473682,0.011049723756906077,0.25,0.2512547051442912,0.15789473684210528,4,0,9.4,9.0,13,5,8.24
